"Unnamed:6" "DAY_OF_MONTH" "source" "target" "ARR_DELAY_NEW" "AIR_TIME" "DISTANCE"
60247 17 12892 11259 10000 10000 1246.0
60248 17 12892 11259 0.0 144.0 1246.0
60249 17 12892 11259 0.0 146.0 1246.0
60250 17 12892 11259 87.0 144.0 1246.0
60251 17 12892 11292 0.0 103.0 862.0
60252 17 12892 11292 0.0 102.0 862.0
60253 17 12892 11292 17.0 106.0 862.0
60254 17 12892 11292 0.0 113.0 862.0
60255 17 12892 11292 9.0 105.0 862.0
60256 17 12892 11292 0.0 106.0 862.0
60257 17 12892 11292 0.0 104.0 862.0
60258 17 12892 11292 45.0 107.0 862.0
60259 17 12892 11540 0.0 85.0 715.0
60260 17 12892 11540 0.0 85.0 715.0
60261 17 12892 12191 10000 10000 1390.0
60262 17 12892 12191 0.0 155.0 1390.0
60263 17 12892 12191 15.0 155.0 1390.0
60264 17 12892 12191 0.0 154.0 1390.0
60265 17 12892 12191 0.0 156.0 1390.0
60266 17 12892 12339 0.0 212.0 1814.0
60267 17 12892 12889 0.0 44.0 236.0
60268 17 12892 12889 0.0 44.0 236.0
60269 17 12892 12889 41.0 46.0 236.0
60270 17 12892 12889 10.0 44.0 236.0
60271 17 12892 12889 11.0 48.0 236.0
60272 17 12892 12889 50.0 46.0 236.0
60273 17 12892 12889 27.0 44.0 236.0
60274 17 12892 12889 7.0 44.0 236.0
60275 17 12892 12889 0.0 44.0 236.0
60276 17 12892 12889 21.0 47.0 236.0
60277 17 12892 13198 0.0 159.0 1363.0
60278 17 12892 13198 55.0 159.0 1363.0
60279 17 12892 13198 0.0 157.0 1363.0
60280 17 12892 13232 0.0 207.0 1750.0
60281 17 12892 13232 0.0 206.0 1750.0
60282 17 12892 13232 0.0 206.0 1750.0
60283 17 12892 13232 0.0 209.0 1750.0
60284 17 12892 13232 32.0 207.0 1750.0
60285 17 12892 13232 31.0 210.0 1750.0
60286 17 12892 13342 7.0 206.0 1756.0
60287 17 12892 13495 0.0 183.0 1670.0
60288 17 12892 13495 32.0 183.0 1670.0
60289 17 12892 13796 10000 10000 337.0
60290 17 12892 13796 19.0 55.0 337.0
60291 17 12892 13796 21.0 54.0 337.0
60292 17 12892 13796 0.0 52.0 337.0
60293 17 12892 13796 0.0 53.0 337.0
60294 17 12892 13796 49.0 53.0 337.0
60295 17 12892 13796 0.0 53.0 337.0
60296 17 12892 13796 0.0 54.0 337.0
60297 17 12892 13796 0.0 54.0 337.0
60298 17 12892 13796 0.0 53.0 337.0
60299 17 12892 13796 0.0 55.0 337.0
60300 17 12892 13796 53.0 55.0 337.0
60301 17 12892 13796 50.0 56.0 337.0
60302 17 12892 14057 0.0 114.0 834.0
60303 17 12892 14057 73.0 116.0 834.0
60304 17 12892 14107 0.0 55.0 370.0
60305 17 12892 14107 26.0 57.0 370.0
60306 17 12892 14107 9.0 56.0 370.0
60307 17 12892 14107 0.0 52.0 370.0
60308 17 12892 14107 5.0 51.0 370.0
60309 17 12892 14107 65.0 85.0 370.0
60310 17 12892 14107 149.0 53.0 370.0
60311 17 12892 14107 0.0 55.0 370.0
60312 17 12892 14107 44.0 58.0 370.0
60313 17 12892 14122 0.0 239.0 2136.0
60314 17 12892 14570 52.0 58.0 391.0
60315 17 12892 14570 0.0 61.0 391.0
60316 17 12892 14570 0.0 56.0 391.0
60317 17 12892 14683 0.0 130.0 1211.0
60318 17 12892 14683 0.0 136.0 1211.0
60319 17 12892 14771 39.0 54.0 337.0
60320 17 12892 14771 51.0 53.0 337.0
60321 17 12892 14771 97.0 53.0 337.0
60322 17 12892 14771 99.0 53.0 337.0
60323 17 12892 14771 49.0 58.0 337.0
60324 17 12892 14771 59.0 58.0 337.0
60325 17 12892 14771 27.0 55.0 337.0
60326 17 12892 14771 10000 10000 337.0
60327 17 12892 14771 193.0 57.0 337.0
60328 17 12892 14771 0.0 52.0 337.0
60329 17 12892 14831 26.0 49.0 308.0
60330 17 12892 14831 0.0 49.0 308.0
60331 17 12892 14831 74.0 49.0 308.0
60332 17 12892 14831 3.0 53.0 308.0
60333 17 12892 14831 0.0 51.0 308.0
60334 17 12892 14831 0.0 49.0 308.0
60335 17 12892 14831 0.0 48.0 308.0
60336 17 12892 14831 49.0 48.0 308.0
60337 17 12892 14831 0.0 49.0 308.0
60338 17 12892 14831 47.0 50.0 308.0
60339 17 12892 14831 0.0 48.0 308.0
60340 17 12892 14869 27.0 77.0 590.0
60341 17 12892 14869 0.0 78.0 590.0
60342 17 12892 14869 0.0 80.0 590.0
60343 17 12892 14893 11.0 62.0 373.0
60344 17 12892 14893 13.0 62.0 373.0
60345 17 12892 14893 0.0 61.0 373.0
60346 17 12892 14893 18.0 60.0 373.0
60347 17 12892 14893 0.0 61.0 373.0
60348 17 12892 14893 7.0 65.0 373.0
60349 17 12892 14893 19.0 62.0 373.0
60350 17 12892 14893 0.0 58.0 373.0
60351 17 12892 14893 0.0 60.0 373.0
60352 17 12892 15016 0.0 187.0 1592.0
60353 17 12892 15016 0.0 181.0 1592.0
60354 17 12892 15016 5.0 183.0 1592.0
60355 17 12892 15376 33.0 65.0 451.0
60356 17 12892 15376 0.0 66.0 451.0
60357 17 12892 15376 0.0 58.0 451.0
60358 17 12954 13796 0.0 58.0 353.0
60359 17 12954 13796 0.0 54.0 353.0
60360 17 12954 13796 24.0 53.0 353.0
60361 17 12954 13796 119.0 56.0 353.0
60362 17 12954 14893 6.0 61.0 387.0
60363 17 12954 14893 0.0 60.0 387.0
60364 17 13198 12892 28.0 189.0 1363.0
60365 17 13198 12892 0.0 185.0 1363.0
60366 17 13198 12892 0.0 190.0 1363.0
60367 17 13198 13796 5.0 194.0 1489.0
60368 17 13198 14679 23.0 183.0 1334.0
60369 17 13198 14679 0.0 186.0 1334.0
60370 17 13204 14679 109.0 313.0 2149.0
60371 17 13204 14831 0.0 319.0 2421.0
60372 17 13204 14893 0.0 316.0 2408.0
60373 17 13232 12892 12.0 241.0 1750.0
60374 17 13232 12892 6.0 232.0 1750.0
60375 17 13232 12892 0.0 236.0 1750.0
60376 17 13232 12892 103.0 233.0 1750.0
60377 17 13232 12892 0.0 228.0 1750.0
60378 17 13232 12892 0.0 225.0 1750.0
60379 17 13232 13796 0.0 233.0 1844.0
60380 17 13232 13796 0.0 237.0 1844.0
60381 17 13232 13796 0.0 236.0 1844.0
60382 17 13232 13891 73.0 220.0 1706.0
60383 17 13232 14679 0.0 229.0 1728.0
60384 17 13232 14679 0.0 232.0 1728.0
60385 17 13232 14679 0.0 225.0 1728.0
60386 17 13232 14679 182.0 230.0 1728.0
60387 17 13232 14771 164.0 245.0 1855.0
60388 17 13232 14771 123.0 236.0 1855.0
60389 17 13232 14831 0.0 236.0 1838.0
60390 17 13232 14831 0.0 240.0 1838.0
60391 17 13232 14893 32.0 227.0 1790.0
60392 17 13342 12892 0.0 233.0 1756.0
60393 17 13495 12892 0.0 237.0 1670.0
60394 17 13495 12892 9.0 245.0 1670.0
60395 17 13495 13796 70.0 275.0 1903.0
60396 17 13495 14679 14.0 229.0 1599.0
60397 17 13796 10140 0.0 113.0 889.0
60398 17 13796 10140 0.0 112.0 889.0
60399 17 13796 10140 0.0 112.0 889.0
60400 17 13796 10397 32.0 259.0 2130.0
60401 17 13796 10423 0.0 174.0 1497.0
60402 17 13796 10693 0.0 231.0 1959.0
60403 17 13796 10713 98.0 70.0 512.0
60404 17 13796 10713 0.0 76.0 512.0
60405 17 13796 10800 0.0 51.0 325.0
60406 17 13796 10800 23.0 51.0 325.0
60407 17 13796 10800 17.0 48.0 325.0
60408 17 13796 10800 1.0 49.0 325.0
60409 17 13796 10800 1.0 51.0 325.0
60410 17 13796 10800 47.0 49.0 325.0
60411 17 13796 10800 0.0 51.0 325.0
60412 17 13796 10800 26.0 50.0 325.0
60413 17 13796 10800 0.0 51.0 325.0
60414 17 13796 10800 12.0 51.0 325.0
60415 17 13796 10800 19.0 47.0 325.0
60416 17 13796 10800 0.0 50.0 325.0
60417 17 13796 10821 24.0 283.0 2447.0
60418 17 13796 11066 0.0 252.0 2110.0
60419 17 13796 11259 0.0 175.0 1468.0
60420 17 13796 11259 39.0 198.0 1468.0
60421 17 13796 11292 24.0 120.0 957.0
60422 17 13796 11292 30.0 122.0 957.0
60423 17 13796 11292 0.0 119.0 957.0
60424 17 13796 11292 0.0 121.0 957.0
60425 17 13796 11292 3.0 119.0 957.0
60426 17 13796 11618 56.0 298.0 2555.0
60427 17 13796 11884 0.0 96.0 723.0
60428 17 13796 11884 0.0 103.0 723.0
60429 17 13796 12191 0.0 190.0 1642.0
60430 17 13796 12191 0.0 191.0 1642.0
60431 17 13796 12889 0.0 65.0 407.0
60432 17 13796 12889 5.0 69.0 407.0
60433 17 13796 12889 4.0 68.0 407.0
60434 17 13796 12889 0.0 61.0 407.0
60435 17 13796 12889 0.0 64.0 407.0
60436 17 13796 12889 25.0 68.0 407.0
60437 17 13796 12889 3.0 67.0 407.0
60438 17 13796 12889 1.0 66.0 407.0
60439 17 13796 12892 0.0 48.0 337.0
60440 17 13796 12892 51.0 53.0 337.0
60441 17 13796 12892 0.0 59.0 337.0
60442 17 13796 12892 12.0 57.0 337.0
60443 17 13796 12892 10000 10000 337.0
60444 17 13796 12892 35.0 56.0 337.0
60445 17 13796 12892 10.0 58.0 337.0
60446 17 13796 12892 0.0 55.0 337.0
60447 17 13796 12892 4.0 56.0 337.0
60448 17 13796 12892 0.0 56.0 337.0
60449 17 13796 12892 15.0 52.0 337.0
60450 17 13796 12892 0.0 55.0 337.0
60451 17 13796 12892 38.0 62.0 337.0
60452 17 13796 12954 0.0 58.0 353.0
60453 17 13796 12954 16.0 63.0 353.0
60454 17 13796 12954 0.0 63.0 353.0
60455 17 13796 12954 128.0 59.0 353.0
60456 17 13796 13198 19.0 181.0 1489.0
60457 17 13796 13232 7.0 221.0 1844.0
60458 17 13796 13232 0.0 220.0 1844.0
60459 17 13796 13232 0.0 221.0 1844.0
60460 17 13796 13495 0.0 214.0 1903.0
60461 17 13796 13891 35.0 54.0 362.0
60462 17 13796 13891 6.0 54.0 362.0
60463 17 13796 13891 0.0 55.0 362.0
60464 17 13796 13891 0.0 57.0 362.0
60465 17 13796 13891 31.0 57.0 362.0
60466 17 13796 13891 26.0 58.0 362.0
60467 17 13796 13891 13.0 59.0 362.0
60468 17 13796 14057 0.0 79.0 543.0
60469 17 13796 14057 0.0 80.0 543.0
60470 17 13796 14057 8.0 84.0 543.0
60471 17 13796 14057 80.0 78.0 543.0
60472 17 13796 14057 36.0 78.0 543.0
60473 17 13796 14057 0.0 81.0 543.0
60474 17 13796 14107 2.0 92.0 646.0
60475 17 13796 14107 4.0 89.0 646.0
60476 17 13796 14107 0.0 88.0 646.0
60477 17 13796 14107 0.0 90.0 646.0
60478 17 13796 14107 0.0 88.0 646.0
60479 17 13796 14107 0.0 89.0 646.0
60480 17 13796 14570 0.0 32.0 181.0
60481 17 13796 14570 0.0 40.0 181.0
60482 17 13796 14570 66.0 31.0 181.0
60483 17 13796 14679 0.0 67.0 446.0
60484 17 13796 14679 0.0 67.0 446.0
60485 17 13796 14679 17.0 68.0 446.0
60486 17 13796 14679 121.0 65.0 446.0
60487 17 13796 14679 19.0 70.0 446.0
60488 17 13796 14679 0.0 66.0 446.0
60489 17 13796 14679 34.0 68.0 446.0
60490 17 13796 14679 0.0 66.0 446.0
60491 17 13796 14679 11.0 69.0 446.0
60492 17 13796 14679 0.0 67.0 446.0
60493 17 13796 14679 6.0 68.0 446.0
60494 17 13796 14679 35.0 77.0 446.0
60495 17 13796 14747 0.0 98.0 672.0
60496 17 13796 14747 0.0 104.0 672.0
60497 17 13796 14747 9.0 101.0 672.0
60498 17 13796 14747 104.0 104.0 672.0
60499 17 13796 14747 137.0 96.0 672.0
60500 17 13796 14747 7.0 101.0 672.0
60501 17 13796 14869 0.0 81.0 588.0
60502 17 13796 14869 27.0 81.0 588.0
60503 17 13796 14869 0.0 81.0 588.0
60504 17 13796 14908 0.0 63.0 371.0
60505 17 13796 14908 8.0 63.0 371.0
60506 17 13796 14908 0.0 66.0 371.0
60507 17 13796 14908 26.0 62.0 371.0
60508 17 13796 14908 10.0 61.0 371.0
60509 17 13796 14908 0.0 64.0 371.0
60510 17 13796 14908 47.0 64.0 371.0
60511 17 13796 14908 5.0 62.0 371.0
60512 17 13796 15016 10.0 202.0 1725.0
60513 17 13891 11259 0.0 139.0 1200.0
60514 17 13891 11292 0.0 98.0 819.0
60515 17 13891 11292 0.0 101.0 819.0
60516 17 13891 12889 19.0 42.0 197.0
60517 17 13891 12889 0.0 38.0 197.0
60518 17 13891 12889 2.0 41.0 197.0
60519 17 13891 12889 21.0 40.0 197.0
60520 17 13891 13232 0.0 201.0 1706.0
60521 17 13891 13796 0.0 54.0 362.0
60522 17 13891 13796 6.0 69.0 362.0
60523 17 13891 13796 0.0 57.0 362.0
60524 17 13891 13796 32.0 55.0 362.0
60525 17 13891 13796 0.0 57.0 362.0
60526 17 13891 13796 56.0 56.0 362.0
60527 17 13891 13796 0.0 53.0 362.0
60528 17 13891 14057 0.0 115.0 838.0
60529 17 13891 14107 21.0 50.0 325.0
60530 17 13891 14107 0.0 50.0 325.0
60531 17 13891 14107 7.0 49.0 325.0
60532 17 13891 14107 15.0 46.0 325.0
60533 17 13891 14107 0.0 47.0 325.0
60534 17 13891 14107 16.0 54.0 325.0
60535 17 13891 14107 14.0 51.0 325.0
60536 17 13891 14107 0.0 52.0 325.0
60537 17 13891 14831 13.0 52.0 333.0
60538 17 13891 14831 0.0 51.0 333.0
60539 17 13891 14831 0.0 52.0 333.0
60540 17 13891 14831 0.0 52.0 333.0
60541 17 13891 14831 16.0 51.0 333.0
60542 17 13891 14893 0.0 60.0 390.0
60543 17 13891 14893 0.0 62.0 390.0
60544 17 13891 14893 0.0 59.0 390.0
60545 17 13891 14893 40.0 60.0 390.0
60546 17 13891 14893 0.0 58.0 390.0
60547 17 13891 14893 4.0 63.0 390.0
60548 17 13891 14893 18.0 60.0 390.0
60549 17 14057 10800 126.0 107.0 817.0
60550 17 14057 12892 0.0 119.0 834.0
60551 17 14057 12892 68.0 113.0 834.0
60552 17 14057 13796 0.0 83.0 543.0
60553 17 14057 13796 0.0 77.0 543.0
60554 17 14057 13796 0.0 78.0 543.0
60555 17 14057 13796 0.0 79.0 543.0
60556 17 14057 13796 0.0 80.0 543.0
60557 17 14057 13796 0.0 75.0 543.0
60558 17 14057 13891 0.0 112.0 838.0
60559 17 14057 14679 0.0 121.0 933.0
60560 17 14057 14679 0.0 122.0 933.0
60561 17 14057 14679 0.0 122.0 933.0
60562 17 14057 14771 43.0 79.0 550.0
60563 17 14057 14771 0.0 80.0 550.0
60564 17 14057 14771 111.0 82.0 550.0
60565 17 14057 14831 0.0 81.0 569.0
60566 17 14057 14831 7.0 81.0 569.0
60567 17 14057 14831 0.0 84.0 569.0
60568 17 14057 14831 0.0 88.0 569.0
60569 17 14057 14831 44.0 83.0 569.0
60570 17 14057 14831 0.0 79.0 569.0
60571 17 14057 14893 9.0 62.0 479.0
60572 17 14057 14893 0.0 64.0 479.0
60573 17 14057 14893 0.0 65.0 479.0
60574 17 14057 14893 0.0 64.0 479.0
60575 17 14057 14893 0.0 64.0 479.0
60576 17 14107 10800 0.0 71.0 369.0
60577 17 14107 10800 0.0 66.0 369.0
60578 17 14107 10800 9.0 70.0 369.0
60579 17 14107 10800 0.0 74.0 369.0
60580 17 14107 10800 83.0 64.0 369.0
60581 17 14107 10800 0.0 69.0 369.0
60582 17 14107 12892 35.0 69.0 370.0
60583 17 14107 12892 113.0 57.0 370.0
60584 17 14107 12892 140.0 58.0 370.0
60585 17 14107 12892 4.0 64.0 370.0
60586 17 14107 12892 93.0 60.0 370.0
60587 17 14107 12892 14.0 66.0 370.0
60588 17 14107 12892 11.0 58.0 370.0
60589 17 14107 12892 14.0 57.0 370.0
60590 17 14107 12892 25.0 59.0 370.0
60591 17 14107 13796 208.0 92.0 646.0
60592 17 14107 13796 3.0 100.0 646.0
60593 17 14107 13796 7.0 95.0 646.0
60594 17 14107 13796 21.0 97.0 646.0
60595 17 14107 13796 5.0 92.0 646.0
60596 17 14107 13796 0.0 99.0 646.0
60597 17 14107 13891 30.0 50.0 325.0
60598 17 14107 13891 0.0 53.0 325.0
60599 17 14107 13891 3.0 51.0 325.0
60600 17 14107 13891 47.0 49.0 325.0
60601 17 14107 13891 10.0 51.0 325.0
60602 17 14107 13891 5.0 50.0 325.0
60603 17 14107 13891 98.0 48.0 325.0
60604 17 14107 14679 0.0 55.0 304.0
60605 17 14107 14679 19.0 51.0 304.0
60606 17 14107 14679 63.0 52.0 304.0
60607 17 14107 14679 3.0 54.0 304.0
60608 17 14107 14679 9.0 52.0 304.0
60609 17 14107 14679 16.0 53.0 304.0
60610 17 14107 14679 8.0 54.0 304.0
60611 17 14107 14679 3.0 48.0 304.0
60612 17 14107 14679 6.0 50.0 304.0
60613 17 14107 14679 0.0 53.0 304.0
60614 17 14107 14771 34.0 100.0 651.0
60615 17 14107 14771 88.0 97.0 651.0
60616 17 14107 14771 4.0 107.0 651.0
60617 17 14107 14771 54.0 101.0 651.0
60618 17 14107 14771 173.0 100.0 651.0
60619 17 14107 14831 40.0 95.0 621.0
60620 17 14107 14831 1.0 98.0 621.0
60621 17 14107 14831 38.0 92.0 621.0
60622 17 14107 14831 10000 10000 621.0
60623 17 14107 14831 0.0 90.0 621.0
60624 17 14107 14831 0.0 96.0 621.0
60625 17 14107 14893 108.0 90.0 647.0
60626 17 14107 14893 16.0 93.0 647.0
60627 17 14107 14893 0.0 95.0 647.0
60628 17 14107 14893 0.0 96.0 647.0
60629 17 14107 14893 20.0 92.0 647.0
60630 17 14107 14893 20.0 98.0 647.0
60631 17 14107 14908 14.0 54.0 338.0
60632 17 14107 14908 7.0 53.0 338.0
60633 17 14107 14908 0.0 57.0 338.0
60634 17 14107 14908 0.0 59.0 338.0
60635 17 14107 14908 7.0 61.0 338.0
60636 17 14107 14908 8.0 55.0 338.0
60637 17 14107 14908 9.0 56.0 338.0
60638 17 14122 12892 0.0 279.0 2136.0
60639 17 14570 12892 4.0 65.0 391.0
60640 17 14570 12892 83.0 62.0 391.0
60641 17 14570 12892 7.0 62.0 391.0
60642 17 14570 13796 14.0 39.0 181.0
60643 17 14570 13796 0.0 36.0 181.0
60644 17 14570 13796 0.0 39.0 181.0
60645 17 14570 14679 17.0 71.0 488.0
60646 17 14570 14679 0.0 69.0 488.0
60647 17 14570 14831 0.0 40.0 188.0
60648 17 14679 10140 26.0 76.0 628.0
60649 17 14679 10140 0.0 75.0 628.0
60650 17 14679 10397 0.0 219.0 1892.0
60651 17 14679 10423 1.0 129.0 1164.0
60652 17 14679 10423 0.0 128.0 1164.0
60653 17 14679 10423 0.0 129.0 1164.0
60654 17 14679 10693 229.0 200.0 1751.0
60655 17 14679 10693 5.0 199.0 1751.0
60656 17 14679 10713 0.0 108.0 749.0
60657 17 14679 10821 6.0 269.0 2295.0
60658 17 14679 10821 0.0 264.0 2295.0
60659 17 14679 10821 3.0 267.0 2295.0
60660 17 14679 11259 10.0 145.0 1182.0
60661 17 14679 11259 5.0 141.0 1182.0
60662 17 14679 11259 0.0 142.0 1182.0
60663 17 14679 11259 0.0 149.0 1182.0
60664 17 14679 11292 0.0 100.0 853.0
60665 17 14679 11292 0.0 102.0 853.0
60666 17 14679 11292 0.0 99.0 853.0
60667 17 14679 11292 0.0 99.0 853.0
60668 17 14679 11292 0.0 102.0 853.0
60669 17 14679 11292 3.0 106.0 853.0
60670 17 14679 11618 32.0 284.0 2425.0
60671 17 14679 12191 90.0 145.0 1313.0
60672 17 14679 12191 0.0 148.0 1313.0
60673 17 14679 12889 18.0 54.0 258.0
60674 17 14679 12889 64.0 61.0 258.0
60675 17 14679 12889 20.0 54.0 258.0
60676 17 14679 12889 24.0 48.0 258.0
60677 17 14679 12889 0.0 50.0 258.0
60678 17 14679 12889 44.0 48.0 258.0
60679 17 14679 12889 44.0 49.0 258.0
60680 17 14679 12889 56.0 55.0 258.0
60681 17 14679 12889 0.0 51.0 258.0
60682 17 14679 12889 8.0 51.0 258.0
60683 17 14679 13198 0.0 154.0 1334.0
60684 17 14679 13198 0.0 152.0 1334.0
60685 17 14679 13204 2.0 246.0 2149.0
60686 17 14679 13232 2.0 208.0 1728.0
60687 17 14679 13232 0.0 199.0 1728.0
60688 17 14679 13232 0.0 200.0 1728.0
60689 17 14679 13232 34.0 202.0 1728.0
60690 17 14679 13495 0.0 176.0 1599.0
60691 17 14679 13796 0.0 64.0 446.0
60692 17 14679 13796 0.0 66.0 446.0
60693 17 14679 13796 16.0 66.0 446.0
60694 17 14679 13796 3.0 63.0 446.0
60695 17 14679 13796 20.0 66.0 446.0
60696 17 14679 13796 0.0 64.0 446.0
60697 17 14679 13796 127.0 66.0 446.0
60698 17 14679 13796 0.0 64.0 446.0
60699 17 14679 13796 5.0 65.0 446.0
60700 17 14679 13796 6.0 64.0 446.0
60701 17 14679 13796 0.0 64.0 446.0
60702 17 14679 13796 0.0 64.0 446.0
60703 17 14679 14057 0.0 122.0 933.0
60704 17 14679 14057 3.0 127.0 933.0
60705 17 14679 14057 0.0 123.0 933.0
60706 17 14679 14107 0.0 50.0 304.0
60707 17 14679 14107 0.0 47.0 304.0
60708 17 14679 14107 1.0 51.0 304.0
60709 17 14679 14107 5.0 46.0 304.0
60710 17 14679 14107 30.0 48.0 304.0
60711 17 14679 14107 7.0 51.0 304.0
60712 17 14679 14107 10.0 47.0 304.0
60713 17 14679 14107 14.0 49.0 304.0
60714 17 14679 14107 0.0 51.0 304.0
60715 17 14679 14107 174.0 53.0 304.0
60716 17 14679 14570 99.0 69.0 488.0
60717 17 14679 14570 13.0 73.0 488.0
60718 17 14679 14683 1.0 128.0 1129.0
60719 17 14679 14683 0.0 125.0 1129.0
60720 17 14679 14747 129.0 144.0 1050.0
60721 17 14679 14747 42.0 154.0 1050.0
60722 17 14679 14771 155.0 74.0 447.0
60723 17 14679 14771 46.0 74.0 447.0
60724 17 14679 14771 10000 10000 447.0
60725 17 14679 14771 54.0 72.0 447.0
60726 17 14679 14771 169.0 73.0 447.0
60727 17 14679 14771 115.0 67.0 447.0
60728 17 14679 14771 109.0 64.0 447.0
60729 17 14679 14771 14.0 73.0 447.0
60730 17 14679 14831 123.0 63.0 417.0
60731 17 14679 14831 0.0 60.0 417.0
60732 17 14679 14831 0.0 60.0 417.0
60733 17 14679 14831 0.0 62.0 417.0
60734 17 14679 14831 41.0 60.0 417.0
60735 17 14679 14831 0.0 61.0 417.0
60736 17 14679 14831 0.0 60.0 417.0
60737 17 14679 14831 0.0 61.0 417.0
60738 17 14679 14831 0.0 60.0 417.0
60739 17 14679 14831 104.0 67.0 417.0
60740 17 14679 14831 1.0 61.0 417.0
60741 17 14679 14831 6.0 60.0 417.0
60742 17 14679 14869 0.0 82.0 626.0
60743 17 14679 14893 0.0 69.0 480.0
60744 17 14679 14893 0.0 71.0 480.0
60745 17 14679 14893 8.0 71.0 480.0
60746 17 14679 14893 14.0 74.0 480.0
60747 17 14679 14893 0.0 72.0 480.0
60748 17 14679 14893 0.0 70.0 480.0
60749 17 14679 14893 106.0 74.0 480.0
60750 17 14679 14893 0.0 73.0 480.0
60751 17 14679 14893 0.0 69.0 480.0
60752 17 14679 14893 124.0 73.0 480.0
60753 17 14679 14893 54.0 74.0 480.0
60754 17 14679 15016 1.0 176.0 1557.0
60755 17 14679 15016 0.0 181.0 1557.0
60756 17 14679 15304 0.0 231.0 2087.0
60757 17 14679 15376 0.0 49.0 367.0
60758 17 14679 15376 74.0 53.0 367.0
60759 17 14683 12892 0.0 183.0 1211.0
60760 17 14683 12892 28.0 174.0 1211.0
60761 17 14683 14679 0.0 168.0 1129.0
60762 17 14683 14679 3.0 167.0 1129.0
60763 17 14747 13796 0.0 95.0 672.0
60764 17 14747 13796 0.0 94.0 672.0
60765 17 14747 13796 0.0 96.0 672.0
60766 17 14747 13796 0.0 96.0 672.0
60767 17 14747 13796 21.0 92.0 672.0
60768 17 14747 13796 0.0 96.0 672.0
60769 17 14747 14679 0.0 133.0 1050.0
60770 17 14747 14679 0.0 131.0 1050.0
60771 17 14747 14831 0.0 98.0 696.0
60772 17 14747 14831 2.0 101.0 696.0
60773 17 14747 14831 0.0 100.0 696.0
60774 17 14747 14831 120.0 99.0 696.0
60775 17 14747 14831 28.0 98.0 696.0
60776 17 14747 14893 0.0 75.0 605.0
60777 17 14747 14893 0.0 77.0 605.0
60778 17 14747 14893 0.0 74.0 605.0
60779 17 14747 14893 0.0 76.0 605.0
60780 17 14747 14893 0.0 76.0 605.0
60781 17 14747 14893 33.0 78.0 605.0
60782 17 14771 10423 0.0 171.0 1504.0
60783 17 14771 10800 12.0 45.0 326.0
60784 17 14771 10800 10000 10000 326.0
60785 17 14771 10800 69.0 49.0 326.0
60786 17 14771 10800 10.0 52.0 326.0
60787 17 14771 10800 91.0 51.0 326.0
60788 17 14771 11259 60.0 192.0 1476.0
60789 17 14771 11259 10.0 174.0 1476.0
60790 17 14771 11292 15.0 122.0 967.0
60791 17 14771 11292 47.0 120.0 967.0
60792 17 14771 11292 0.0 119.0 967.0
60793 17 14771 11292 112.0 123.0 967.0
60794 17 14771 11292 13.0 122.0 967.0
60795 17 14771 12889 10000 10000 414.0
60796 17 14771 12889 63.0 68.0 414.0
60797 17 14771 12889 34.0 70.0 414.0
60798 17 14771 12889 0.0 62.0 414.0
60799 17 14771 12889 20.0 68.0 414.0
60800 17 14771 12889 10000 10000 414.0
60801 17 14771 12892 1.0 53.0 337.0
60802 17 14771 12892 63.0 56.0 337.0
60803 17 14771 12892 2.0 58.0 337.0
60804 17 14771 12892 15.0 54.0 337.0
60805 17 14771 12892 0.0 53.0 337.0
60806 17 14771 12892 10000 10000 337.0
60807 17 14771 12892 44.0 54.0 337.0
60808 17 14771 12892 108.0 55.0 337.0
60809 17 14771 12892 31.0 57.0 337.0
60810 17 14771 12892 14.0 56.0 337.0
60811 17 14771 13232 0.0 217.0 1855.0
60812 17 14771 13232 30.0 223.0 1855.0
60813 17 14771 14057 21.0 79.0 550.0
60814 17 14771 14057 3.0 78.0 550.0
60815 17 14771 14057 137.0 77.0 550.0
60816 17 14771 14107 34.0 88.0 651.0
60817 17 14771 14107 0.0 92.0 651.0
60818 17 14771 14107 38.0 87.0 651.0
60819 17 14771 14107 0.0 88.0 651.0
60820 17 14771 14107 0.0 85.0 651.0
60821 17 14771 14679 10000 10000 447.0
60822 17 14771 14679 165.0 68.0 447.0
60823 17 14771 14679 125.0 65.0 447.0
60824 17 14771 14679 116.0 66.0 447.0
60825 17 14771 14679 2.0 66.0 447.0
60826 17 14771 14679 172.0 67.0 447.0
60827 17 14771 14679 1.0 63.0 447.0
60828 17 14771 14679 26.0 76.0 447.0
60829 17 14771 14908 5.0 62.0 372.0
60830 17 14771 14908 0.0 60.0 372.0
60831 17 14771 14908 59.0 63.0 372.0
60832 17 14771 15016 0.0 199.0 1735.0
60833 17 14831 10423 43.0 171.0 1476.0
60834 17 14831 10423 0.0 169.0 1476.0
60835 17 14831 10713 0.0 76.0 523.0
60836 17 14831 10800 0.0 46.0 296.0
60837 17 14831 10800 0.0 46.0 296.0
60838 17 14831 10800 8.0 46.0 296.0
60839 17 14831 10800 0.0 47.0 296.0
60840 17 14831 10800 2.0 52.0 296.0
60841 17 14831 10800 43.0 46.0 296.0
60842 17 14831 10800 0.0 46.0 296.0
60843 17 14831 10800 0.0 47.0 296.0
60844 17 14831 10800 0.0 48.0 296.0
60845 17 14831 10821 0.0 285.0 2439.0
60846 17 14831 11259 10000 10000 1450.0
60847 17 14831 11259 42.0 206.0 1450.0
