"Unnamed:6" "DAY_OF_MONTH" "source" "target" "ARR_DELAY_NEW" "AIR_TIME" "DISTANCE"
59529 17 12892 14107 0.0 57.0 370.0
59530 17 14262 14107 0.0 40.0 261.0
59531 17 12892 14869 0.0 77.0 590.0
59532 17 14869 12892 0.0 99.0 590.0
59533 17 14262 14107 0.0 46.0 261.0
59534 17 14107 14698 0.0 78.0 509.0
59535 17 14698 14107 0.0 74.0 509.0
59536 17 13476 14107 0.0 78.0 598.0
59537 17 14107 13476 0.0 95.0 598.0
59538 17 14107 14262 0.0 44.0 261.0
59539 17 13476 14107 0.0 83.0 598.0
59540 17 14107 13476 0.0 97.0 598.0
59541 17 14107 14262 14.0 53.0 261.0
59542 17 14831 10423 107.0 180.0 1476.0
59543 17 10423 14831 95.0 218.0 1476.0
59544 17 15376 14831 2.0 111.0 721.0
59545 17 14831 15376 0.0 98.0 721.0
59546 17 10800 14831 0.0 49.0 296.0
59547 17 14679 13198 0.0 160.0 1334.0
59548 17 13198 14679 0.0 208.0 1334.0
59549 17 14831 11259 62.0 178.0 1450.0
59550 17 11259 14831 13.0 220.0 1450.0
59551 17 10800 14831 0.0 52.0 296.0
59552 17 11259 14679 6.0 179.0 1182.0
59553 17 14679 10423 0.0 134.0 1164.0
59554 17 10423 14679 34.0 169.0 1164.0
59555 17 14679 13871 31.0 152.0 1313.0
59556 17 13871 14679 0.0 192.0 1313.0
59557 17 14679 14893 19.0 73.0 480.0
59558 17 14679 14893 0.0 74.0 480.0
59559 17 14893 14679 0.0 72.0 480.0
59560 17 14679 14893 0.0 75.0 480.0
59561 17 14893 14679 0.0 71.0 480.0
59562 17 14831 10800 0.0 48.0 296.0
59563 17 10800 14831 0.0 49.0 296.0
59564 17 14831 14057 0.0 91.0 569.0
59565 17 14057 13891 0.0 114.0 838.0
59566 17 14893 14747 18.0 106.0 605.0
59567 17 14831 12892 0.0 56.0 308.0
59568 17 14831 12892 17.0 62.0 308.0
59569 17 12892 14831 0.0 51.0 308.0
59570 17 14831 12892 0.0 55.0 308.0
59571 17 12892 14831 0.0 59.0 308.0
59572 17 14831 12892 5.0 56.0 308.0
59573 17 12892 14831 0.0 50.0 308.0
59574 17 14831 14908 0.0 61.0 342.0
59575 17 14908 14831 0.0 58.0 342.0
59576 17 14831 14908 0.0 61.0 342.0
59577 17 14908 14831 0.0 59.0 342.0
59578 17 14831 14908 0.0 62.0 342.0
59579 17 14908 14831 10000 10000 342.0
59580 17 14679 15016 0.0 183.0 1557.0
59581 17 15016 14679 4.0 218.0 1557.0
59582 17 14831 10800 0.0 50.0 296.0
59583 17 12892 14831 0.0 50.0 308.0
59584 17 12892 14869 0.0 80.0 590.0
59585 17 14831 14679 0.0 62.0 417.0
59586 17 14679 14831 12.0 60.0 417.0
59587 17 14831 14679 0.0 63.0 417.0
59588 17 14679 14831 0.0 64.0 417.0
59589 17 14869 12892 0.0 103.0 590.0
59590 17 14679 14831 0.0 66.0 417.0
59591 17 14831 10800 2.0 48.0 296.0
59592 17 14771 13487 131.0 200.0 1589.0
59593 17 13487 14771 0.0 232.0 1589.0
59594 17 14057 11638 0.0 96.0 626.0
59595 17 14869 14679 0.0 99.0 626.0
59596 17 14771 14908 3.0 65.0 372.0
59597 17 14908 14771 151.0 63.0 372.0
59598 17 14771 14908 10000 10000 372.0
59599 17 14908 14771 10.0 68.0 372.0
59600 17 14057 14831 0.0 84.0 569.0
59601 17 14679 11259 10000 10000 1182.0
59602 17 13891 14057 0.0 121.0 838.0
59603 17 11638 14679 0.0 55.0 314.0
59604 17 14679 11638 0.0 48.0 314.0
59605 17 11638 14679 0.0 53.0 314.0
59606 17 14057 14689 0.0 105.0 784.0
59607 17 14689 14057 0.0 115.0 784.0
59608 17 14679 10713 0.0 117.0 749.0
59609 17 10713 14679 21.0 112.0 749.0
59610 17 14679 14869 0.0 86.0 626.0
59611 17 14831 14679 1.0 73.0 417.0
59612 17 11638 14747 36.0 124.0 748.0
59613 17 14747 11638 0.0 96.0 748.0
59614 17 14869 14893 0.0 77.0 532.0
59615 17 14893 14869 0.0 86.0 532.0
59616 17 12892 15376 0.0 63.0 451.0
59617 17 15376 12892 0.0 73.0 451.0
59618 17 12889 14908 0.0 40.0 226.0
59619 17 14771 14869 77.0 83.0 599.0
59620 17 14869 14771 91.0 94.0 599.0
59621 17 14869 14893 0.0 76.0 532.0
59622 17 14893 14869 0.0 75.0 532.0
59623 17 14908 12889 0.0 49.0 226.0
59624 17 14747 14771 154.0 97.0 679.0
59625 17 14771 14747 156.0 106.0 679.0
59626 17 12892 13796 0.0 57.0 337.0
59627 17 12892 13796 0.0 57.0 337.0
59628 17 13796 12892 0.0 55.0 337.0
59629 17 12892 14893 0.0 65.0 373.0
59630 17 14893 12892 2.0 60.0 373.0
59631 17 13796 12892 0.0 55.0 337.0
59632 17 12892 14679 0.0 28.0 109.0
59633 17 15376 12892 0.0 79.0 451.0
59634 17 11638 14869 0.0 82.0 501.0
59635 17 14869 11638 0.0 74.0 501.0
59636 17 14262 14869 0.0 74.0 541.0
59637 17 14869 14262 0.0 81.0 541.0
59638 17 12889 12892 0.0 46.0 236.0
59639 17 14262 14869 0.0 78.0 541.0
59640 17 14262 14869 0.0 69.0 541.0
59641 17 14869 14262 0.0 87.0 541.0
59642 17 14679 12892 0.0 32.0 109.0
59643 17 10713 12892 0.0 102.0 674.0
59644 17 10800 14869 0.0 87.0 574.0
59645 17 14869 10800 0.0 105.0 574.0
59646 17 12954 14869 0.0 80.0 588.0
59647 17 14869 12954 0.0 98.0 588.0
59648 17 12889 12892 0.0 47.0 236.0
59649 17 12892 12889 0.0 44.0 236.0
59650 17 12892 12889 0.0 45.0 236.0
59651 17 11638 14869 0.0 69.0 501.0
59652 17 14869 11638 0.0 67.0 501.0
59653 17 12954 14869 0.0 85.0 588.0
59654 17 14869 12954 0.0 93.0 588.0
59655 17 14869 14262 2.0 79.0 541.0
59656 17 13891 14869 0.0 78.0 558.0
59657 17 10800 14869 0.0 82.0 574.0
59658 17 14869 10800 1.0 99.0 574.0
59659 17 12892 15376 0.0 63.0 451.0
59660 17 15376 12892 0.0 74.0 451.0
59661 17 12954 14869 4.0 84.0 588.0
59662 17 14869 12954 9.0 99.0 588.0
59663 17 13891 14869 0.0 79.0 558.0
59664 17 14869 13891 0.0 87.0 558.0
59665 17 13891 14869 1.0 80.0 558.0
59666 17 14869 13891 3.0 87.0 558.0
59667 17 12892 15376 15.0 65.0 451.0
59668 17 12892 10713 0.0 104.0 674.0
59669 17 12889 12892 0.0 48.0 236.0
59670 17 12892 12889 0.0 48.0 236.0
59671 17 14869 14893 0.0 77.0 532.0
59672 17 14893 14869 0.0 81.0 532.0
59673 17 14869 13891 0.0 84.0 558.0
59674 17 11638 14869 0.0 76.0 501.0
59675 17 14869 11638 0.0 78.0 501.0
59676 17 12889 14908 0.0 45.0 226.0
59677 17 14908 12889 0.0 45.0 226.0
59678 17 12889 14908 0.0 42.0 226.0
59679 17 14908 12889 0.0 48.0 226.0
59680 17 12889 14908 4.0 44.0 226.0
59681 17 14908 12889 0.0 47.0 226.0
59682 17 12892 14794 42.0 63.0 349.0
59683 17 14794 12892 0.0 66.0 349.0
59684 17 13264 14771 104.0 55.0 329.0
59685 17 14771 15376 0.0 100.0 751.0
59686 17 11292 14893 0.0 134.0 909.0
59687 17 10800 11292 13.0 107.0 850.0
59688 17 11298 14771 37.0 222.0 1464.0
59689 17 13891 14771 6.0 57.0 363.0
59690 17 14893 12892 0.0 75.0 373.0
59691 17 14747 12892 35.0 119.0 954.0
59692 17 14771 10713 70.0 77.0 522.0
59693 17 10423 14771 1.0 231.0 1504.0
59694 17 14771 10800 76.0 52.0 326.0
59695 17 12892 14679 10.0 31.0 109.0
59696 17 12892 14689 1.0 18.0 89.0
59697 17 14771 13476 156.0 31.0 77.0
59698 17 14771 14487 134.0 34.0 199.0
59699 17 11298 12892 0.0 193.0 1235.0
59700 17 13871 14771 0.0 216.0 1433.0
59701 17 14771 13871 3.0 184.0 1433.0
59702 17 14869 14771 73.0 100.0 599.0
59703 17 11638 11292 0.0 111.0 844.0
59704 17 13891 14771 50.0 57.0 363.0
59705 17 12892 14689 0.0 21.0 89.0
59706 17 10713 12892 0.0 109.0 674.0
59707 17 14771 11884 0.0 111.0 733.0
59708 17 12892 10713 0.0 103.0 674.0
59709 17 14689 14771 92.0 46.0 262.0
59710 17 14771 13891 0.0 60.0 363.0
59711 17 14771 14689 91.0 44.0 262.0
59712 17 14771 14689 13.0 46.0 262.0
59713 17 12892 11298 0.0 155.0 1235.0
59714 17 14771 13264 0.0 58.0 329.0
59715 17 14771 10561 0.0 39.0 238.0
59716 17 14570 14771 10000 10000 192.0
59717 17 15016 14771 0.0 256.0 1735.0
59718 17 10157 14771 0.0 46.0 250.0
59719 17 14771 10800 0.0 52.0 326.0
59720 17 11292 14689 0.0 143.0 916.0
59721 17 10561 11292 0.0 111.0 845.0
59722 17 13476 12892 7.0 59.0 266.0
59723 17 13891 14771 0.0 64.0 363.0
59724 17 13476 12892 0.0 57.0 266.0
59725 17 14771 15919 4.0 190.0 1550.0
59726 17 14683 14771 0.0 219.0 1482.0
59727 17 12892 13476 0.0 46.0 266.0
59728 17 13198 14771 0.0 201.0 1499.0
59729 17 13476 14771 0.0 20.0 77.0
59730 17 14487 14771 107.0 43.0 199.0
59731 17 14771 14107 27.0 94.0 651.0
59732 17 14262 12892 0.0 25.0 110.0
59733 17 14771 14689 204.0 44.0 262.0
59734 17 14107 12892 29.0 69.0 370.0
59735 17 14771 10713 29.0 79.0 522.0
59736 17 14489 14771 87.0 75.0 462.0
59737 17 14771 14869 0.0 88.0 599.0
59738 17 14771 14869 0.0 80.0 599.0
59739 17 12892 11638 0.0 39.0 209.0
59740 17 14689 12892 0.0 25.0 89.0
59741 17 12892 13476 0.0 45.0 266.0
59742 17 14771 14262 66.0 62.0 421.0
59743 17 15376 14771 0.0 112.0 751.0
59744 17 12892 14698 11.0 31.0 156.0
59745 17 11292 10800 0.0 139.0 850.0
59746 17 14771 11638 0.0 36.0 158.0
59747 17 10140 14771 0.0 136.0 896.0
59748 17 10157 14771 90.0 50.0 250.0
59749 17 14771 11298 4.0 204.0 1464.0
59750 17 10423 12892 11.0 195.0 1242.0
59751 17 14771 11638 162.0 34.0 158.0
59752 17 14893 11292 0.0 119.0 909.0
59753 17 10713 14771 0.0 83.0 522.0
59754 17 10713 14771 0.0 83.0 522.0
59755 17 10800 14771 19.0 57.0 326.0
59756 17 10800 14771 37.0 57.0 326.0
59757 17 13891 14771 161.0 61.0 363.0
59758 17 11109 12892 16.0 139.0 833.0
59759 17 12892 13476 188.0 48.0 266.0
59760 17 11292 11638 0.0 127.0 844.0
59761 17 14893 14771 10000 10000 86.0
59762 17 10561 14771 107.0 46.0 238.0
59763 17 14747 12892 11.0 128.0 954.0
59764 17 11603 14771 213.0 68.0 451.0
59765 17 11638 12892 0.0 42.0 209.0
59766 17 11638 14771 0.0 34.0 158.0
59767 17 14771 14893 1.0 21.0 86.0
59768 17 14689 11292 0.0 116.0 916.0
59769 17 12892 13264 3.0 100.0 630.0
59770 17 12892 13264 0.0 98.0 630.0
59771 17 12892 10423 0.0 146.0 1242.0
59772 17 11292 14698 5.0 146.0 931.0
59773 17 12892 14107 0.0 57.0 370.0
59774 17 12892 14262 0.0 25.0 110.0
59775 17 12892 14570 1.0 66.0 391.0
59776 17 12892 14679 0.0 28.0 109.0
59777 17 13891 14771 173.0 58.0 363.0
59778 17 14771 13891 0.0 61.0 363.0
59779 17 13851 14771 0.0 210.0 1384.0
59780 17 14893 14771 103.0 30.0 86.0
59781 17 14771 10800 49.0 52.0 326.0
59782 17 14107 12892 6.0 65.0 370.0
59783 17 12892 15376 0.0 68.0 451.0
59784 17 14771 13891 0.0 56.0 363.0
59785 17 14262 14771 237.0 75.0 421.0
59786 17 14679 12892 0.0 25.0 109.0
59787 17 14689 14771 134.0 46.0 262.0
59788 17 14771 10140 0.0 119.0 896.0
59789 17 14771 10713 0.0 81.0 522.0
59790 17 14679 12892 0.0 27.0 109.0
59791 17 14487 14771 187.0 43.0 199.0
59792 17 14771 11638 0.0 35.0 158.0
59793 17 14771 13891 0.0 59.0 363.0
59794 17 14771 13198 0.0 187.0 1499.0
59795 17 14771 13264 0.0 56.0 329.0
59796 17 14771 14893 10000 10000 86.0
59797 17 14771 14262 6.0 65.0 421.0
59798 17 14489 14771 0.0 73.0 462.0
59799 17 14489 14771 0.0 70.0 462.0
59800 17 14771 14893 85.0 20.0 86.0
59801 17 14771 14893 152.0 22.0 86.0
59802 17 14869 12892 0.0 99.0 590.0
59803 17 12892 14747 25.0 136.0 954.0
59804 17 10561 11292 0.0 118.0 845.0
59805 17 14771 13891 91.0 58.0 363.0
59806 17 11298 14771 19.0 235.0 1464.0
59807 17 15376 12892 6.0 83.0 451.0
59808 17 11109 12892 0.0 138.0 833.0
59809 17 12892 14689 11.0 20.0 89.0
59810 17 14869 14771 49.0 96.0 599.0
59811 17 10423 14771 0.0 228.0 1504.0
59812 17 14771 10423 0.0 194.0 1504.0
59813 17 12892 14689 0.0 22.0 89.0
59814 17 13264 14771 30.0 58.0 329.0
59815 17 14771 10713 225.0 83.0 522.0
59816 17 12892 14489 0.0 104.0 726.0
59817 17 12892 14698 11.0 29.0 156.0
59818 17 12892 14698 0.0 41.0 156.0
59819 17 12892 14107 0.0 59.0 370.0
59820 17 14893 12892 0.0 61.0 373.0
59821 17 14689 11292 0.0 115.0 916.0
59822 17 14683 12892 26.0 216.0 1211.0
59823 17 13476 12892 0.0 50.0 266.0
59824 17 13476 12892 0.0 53.0 266.0
59825 17 13487 14771 0.0 234.0 1589.0
59826 17 14771 10157 130.0 42.0 250.0
59827 17 14893 14771 62.0 29.0 86.0
59828 17 11292 14893 0.0 135.0 909.0
59829 17 11292 14698 28.0 141.0 931.0
59830 17 14893 14771 10000 10000 86.0
59831 17 14689 11292 0.0 122.0 916.0
59832 17 13964 14771 147.0 70.0 412.0
59833 17 14252 14771 52.0 86.0 620.0
59834 17 14771 14489 0.0 66.0 462.0
59835 17 10713 14771 202.0 84.0 522.0
59836 17 13264 12892 0.0 90.0 630.0
59837 17 14487 14771 0.0 39.0 199.0
59838 17 14771 10157 0.0 44.0 250.0
59839 17 15919 14771 0.0 211.0 1550.0
59840 17 13264 12892 13.0 89.0 630.0
59841 17 14908 14771 150.0 65.0 372.0
59842 17 12892 14869 0.0 83.0 590.0
59843 17 14869 12892 2.0 91.0 590.0
59844 17 14771 14683 0.0 178.0 1482.0
59845 17 11292 11638 0.0 117.0 844.0
59846 17 14771 11298 29.0 192.0 1464.0
59847 17 14771 14487 0.0 33.0 199.0
59848 17 14771 14689 0.0 46.0 262.0
59849 17 14771 14908 18.0 67.0 372.0
59850 17 12892 14893 256.0 67.0 373.0
59851 17 14771 14689 0.0 44.0 262.0
59852 17 14771 13851 131.0 158.0 1384.0
59853 17 14893 11292 0.0 120.0 909.0
59854 17 12892 11638 0.0 38.0 209.0
59855 17 14908 14771 85.0 67.0 372.0
59856 17 14689 12892 0.0 28.0 89.0
59857 17 11884 14771 0.0 105.0 733.0
59858 17 12892 14747 9.0 133.0 954.0
59859 17 12892 11298 15.0 152.0 1235.0
59860 17 14689 12892 4.0 29.0 89.0
59861 17 14698 12892 0.0 33.0 156.0
59862 17 14683 12892 0.0 174.0 1211.0
59863 17 12892 11298 0.0 150.0 1235.0
59864 17 15376 14771 23.0 114.0 751.0
59865 17 12892 13476 0.0 46.0 266.0
59866 17 14771 13487 0.0 210.0 1589.0
59867 17 10561 14771 0.0 44.0 238.0
59868 17 10713 14771 181.0 79.0 522.0
59869 17 12892 14893 0.0 61.0 373.0
59870 17 14771 14262 0.0 67.0 421.0
59871 17 14489 12892 2.0 107.0 726.0
59872 17 11292 11638 0.0 118.0 844.0
59873 17 14698 12892 0.0 42.0 156.0
59874 17 14771 10140 0.0 117.0 896.0
59875 17 11298 12892 6.0 204.0 1235.0
59876 17 14698 12892 9.0 41.0 156.0
59877 17 10800 14771 209.0 57.0 326.0
59878 17 12892 14107 21.0 56.0 370.0
59879 17 14893 12892 218.0 56.0 373.0
59880 17 14698 14771 0.0 36.0 190.0
59881 17 14698 14771 74.0 36.0 190.0
59882 17 12892 14679 0.0 29.0 109.0
59883 17 14698 11292 9.0 131.0 931.0
59884 17 14771 11298 0.0 180.0 1464.0
59885 17 12892 11109 0.0 110.0 833.0
59886 17 14771 13964 163.0 66.0 412.0
59887 17 14771 14252 75.0 95.0 620.0
59888 17 14771 14698 0.0 39.0 190.0
59889 17 14771 15376 2.0 104.0 751.0
59890 17 11638 11292 0.0 115.0 844.0
59891 17 10157 14771 2.0 52.0 250.0
59892 17 14771 14489 46.0 66.0 462.0
59893 17 14771 14698 55.0 43.0 190.0
59894 17 14771 15023 19.0 20.0 66.0
59895 17 14771 15023 12.0 20.0 66.0
59896 17 14771 15023 132.0 17.0 66.0
59897 17 11292 14689 1.0 145.0 916.0
59898 17 14771 14698 0.0 34.0 190.0
59899 17 12892 14698 0.0 29.0 156.0
59900 17 14262 14771 145.0 67.0 421.0
59901 17 11638 14771 254.0 31.0 158.0
59902 17 14689 14771 115.0 51.0 262.0
59903 17 14771 14908 60.0 64.0 372.0
59904 17 14689 12892 13.0 27.0 89.0
59905 17 11298 12892 17.0 188.0 1235.0
59906 17 14698 12892 26.0 37.0 156.0
59907 17 15023 14771 0.0 21.0 66.0
59908 17 15023 14771 45.0 26.0 66.0
59909 17 10713 14771 51.0 87.0 522.0
59910 17 14107 14771 239.0 99.0 651.0
59911 17 15023 14771 16.0 35.0 66.0
59912 17 14262 11292 0.0 97.0 776.0
59913 17 14570 12892 0.0 66.0 391.0
59914 17 12892 14683 0.0 140.0 1211.0
59915 17 11638 12892 24.0 44.0 209.0
59916 17 11638 12892 14.0 45.0 209.0
59917 17 14689 14771 189.0 50.0 262.0
59918 17 14869 14771 66.0 106.0 599.0
59919 17 14771 14487 0.0 40.0 199.0
59920 17 11292 10561 0.0 136.0 845.0
59921 17 14771 13487 0.0 203.0 1589.0
59922 17 11638 12892 279.0 43.0 209.0
59923 17 12892 11638 0.0 39.0 209.0
59924 17 12892 11638 0.0 36.0 209.0
59925 17 12892 14570 0.0 60.0 391.0
59926 17 12892 14893 0.0 64.0 373.0
59927 17 14771 15016 136.0 212.0 1735.0
59928 17 13487 14771 9.0 238.0 1589.0
59929 17 14570 12892 39.0 71.0 391.0
59930 17 14679 12892 0.0 29.0 109.0
59931 17 14698 11292 10.0 129.0 931.0
59932 17 14893 12892 0.0 68.0 373.0
59933 17 11292 14689 0.0 130.0 916.0
59934 17 10800 11292 0.0 112.0 850.0
59935 17 11292 10800 0.0 133.0 850.0
59936 17 14771 15376 0.0 107.0 751.0
59937 17 13264 14771 350.0 60.0 329.0
59938 17 10140 14771 0.0 133.0 896.0
59939 17 10140 12892 0.0 109.0 677.0
59940 17 14698 14771 183.0 36.0 190.0
59941 17 11638 11292 0.0 115.0 844.0
59942 17 14771 14869 8.0 93.0 599.0
59943 17 12892 11109 7.0 114.0 833.0
59944 17 14771 13476 126.0 19.0 77.0
59945 17 11292 11638 0.0 124.0 844.0
59946 17 10800 14771 180.0 63.0 326.0
59947 17 14771 14698 13.0 37.0 190.0
59948 17 11638 14771 121.0 35.0 158.0
59949 17 14771 14489 0.0 69.0 462.0
59950 17 11292 14262 11.0 117.0 776.0
59951 17 14771 15376 10000 10000 751.0
59952 17 10423 12892 0.0 179.0 1242.0
59953 17 12892 14683 0.0 151.0 1211.0
59954 17 12892 14869 1.0 82.0 590.0
59955 17 12892 10140 0.0 84.0 677.0
59956 17 14570 14771 135.0 49.0 192.0
59957 17 14771 14489 109.0 66.0 462.0
59958 17 14489 14771 43.0 72.0 462.0
59959 17 14771 14570 38.0 37.0 192.0
59960 17 14771 10561 59.0 45.0 238.0
59961 17 11638 11292 0.0 114.0 844.0
59962 17 14771 10800 0.0 53.0 326.0
59963 17 14771 14570 10000 10000 192.0
59964 17 12892 10423 0.0 155.0 1242.0
59965 17 12892 14679 17.0 33.0 109.0
59966 17 15376 14771 67.0 121.0 751.0
59967 17 14771 10157 17.0 45.0 250.0
59968 17 14698 14771 169.0 39.0 190.0
59969 17 14869 14771 27.0 98.0 599.0
59970 17 14107 12892 18.0 61.0 370.0
59971 17 12892 14893 0.0 66.0 373.0
59972 17 11292 10561 0.0 124.0 845.0
59973 17 14689 14771 0.0 47.0 262.0
59974 17 13476 14771 145.0 24.0 77.0
59975 17 15376 14771 0.0 127.0 751.0
59976 17 14771 14869 109.0 82.0 599.0
59977 17 14771 10713 1.0 81.0 522.0
59978 17 14679 12892 10.0 30.0 109.0
59979 17 14771 10423 38.0 183.0 1504.0
59980 17 14771 13264 147.0 58.0 329.0
59981 17 11298 14771 0.0 219.0 1464.0
59982 17 14771 11603 0.0 68.0 451.0
59983 17 14262 14771 186.0 65.0 421.0
59984 17 10140 12892 54.0 99.0 677.0
59985 17 10140 12892 0.0 104.0 677.0
59986 17 10140 13796 0.0 124.0 889.0
59987 17 10140 13796 36.0 127.0 889.0
59988 17 10140 13796 0.0 127.0 889.0
59989 17 10140 14679 2.0 99.0 628.0
59990 17 10140 14679 9.0 95.0 628.0
59991 17 10397 12892 0.0 266.0 1947.0
59992 17 10397 12892 59.0 271.0 1947.0
59993 17 10397 12892 81.0 275.0 1947.0
59994 17 10397 13796 0.0 277.0 2130.0
59995 17 10397 14679 0.0 259.0 1892.0
59996 17 10423 12892 29.0 186.0 1242.0
59997 17 10423 12892 17.0 187.0 1242.0
59998 17 10423 12892 44.0 183.0 1242.0
59999 17 10423 13796 37.0 213.0 1497.0
60000 17 10423 14679 102.0 166.0 1164.0
60001 17 10423 14679 0.0 171.0 1164.0
60002 17 10423 14679 1.0 168.0 1164.0
60003 17 10423 14771 5.0 217.0 1504.0
60004 17 10423 14831 59.0 225.0 1476.0
60005 17 10423 14831 0.0 212.0 1476.0
60006 17 10423 14893 0.0 206.0 1481.0
60007 17 10693 12892 0.0 244.0 1797.0
60008 17 10693 12892 158.0 244.0 1797.0
60009 17 10693 12892 0.0 245.0 1797.0
60010 17 10693 13796 0.0 255.0 1959.0
60011 17 10693 14679 17.0 242.0 1751.0
60012 17 10693 14679 314.0 242.0 1751.0
60013 17 10713 13796 0.0 76.0 512.0
60014 17 10713 13796 15.0 77.0 512.0
60015 17 10713 14679 17.0 105.0 749.0
60016 17 10713 14831 33.0 78.0 523.0
60017 17 10713 14893 0.0 62.0 437.0
60018 17 10800 11259 34.0 153.0 1243.0
60019 17 10800 11292 0.0 105.0 850.0
60020 17 10800 11292 0.0 100.0 850.0
60021 17 10800 12889 15.0 45.0 223.0
60022 17 10800 12889 18.0 40.0 223.0
60023 17 10800 12889 14.0 47.0 223.0
60024 17 10800 12889 0.0 44.0 223.0
60025 17 10800 12889 0.0 42.0 223.0
60026 17 10800 12889 68.0 42.0 223.0
60027 17 10800 12889 12.0 42.0 223.0
60028 17 10800 12889 5.0 43.0 223.0
60029 17 10800 12889 0.0 43.0 223.0
60030 17 10800 12889 0.0 46.0 223.0
60031 17 10800 13796 8.0 52.0 325.0
60032 17 10800 13796 9.0 52.0 325.0
60033 17 10800 13796 9.0 51.0 325.0
60034 17 10800 13796 0.0 51.0 325.0
60035 17 10800 13796 29.0 54.0 325.0
60036 17 10800 13796 0.0 51.0 325.0
60037 17 10800 13796 0.0 50.0 325.0
60038 17 10800 13796 7.0 53.0 325.0
60039 17 10800 13796 5.0 51.0 325.0
60040 17 10800 13796 0.0 52.0 325.0
60041 17 10800 13796 0.0 49.0 325.0
60042 17 10800 13796 115.0 51.0 325.0
60043 17 10800 14057 0.0 112.0 817.0
60044 17 10800 14107 2.0 67.0 369.0
60045 17 10800 14107 0.0 58.0 369.0
60046 17 10800 14107 8.0 68.0 369.0
60047 17 10800 14107 0.0 54.0 369.0
60048 17 10800 14107 2.0 58.0 369.0
60049 17 10800 14107 13.0 60.0 369.0
60050 17 10800 14771 16.0 56.0 326.0
60051 17 10800 14771 56.0 63.0 326.0
60052 17 10800 14771 0.0 53.0 326.0
60053 17 10800 14771 10000 10000 326.0
60054 17 10800 14771 10000 10000 326.0
60055 17 10800 14831 0.0 46.0 296.0
60056 17 10800 14831 4.0 48.0 296.0
60057 17 10800 14831 9.0 53.0 296.0
60058 17 10800 14831 3.0 48.0 296.0
60059 17 10800 14831 8.0 47.0 296.0
60060 17 10800 14831 13.0 48.0 296.0
60061 17 10800 14831 0.0 48.0 296.0
60062 17 10800 14831 85.0 47.0 296.0
60063 17 10800 14831 9.0 53.0 296.0
60064 17 10800 14869 0.0 78.0 574.0
60065 17 10800 14893 0.0 58.0 358.0
60066 17 10800 14893 0.0 57.0 358.0
60067 17 10800 14893 0.0 58.0 358.0
60068 17 10800 14893 0.0 58.0 358.0
60069 17 10800 14893 0.0 56.0 358.0
60070 17 10800 14893 0.0 57.0 358.0
60071 17 10800 14893 0.0 56.0 358.0
60072 17 10800 14893 48.0 58.0 358.0
60073 17 10800 14893 0.0 61.0 358.0
60074 17 10821 12892 0.0 308.0 2329.0
60075 17 10821 12892 142.0 298.0 2329.0
60076 17 10821 12892 8.0 304.0 2329.0
60077 17 10821 13796 0.0 308.0 2447.0
60078 17 10821 14679 11.0 302.0 2295.0
60079 17 10821 14679 0.0 302.0 2295.0
60080 17 10821 14679 0.0 294.0 2295.0
60081 17 10821 14831 0.0 310.0 2439.0
60082 17 10821 14893 18.0 307.0 2395.0
60083 17 11066 13796 0.0 273.0 2110.0
60084 17 11259 10800 8.0 188.0 1243.0
60085 17 11259 12892 50.0 187.0 1246.0
60086 17 11259 12892 2.0 182.0 1246.0
60087 17 11259 12892 14.0 184.0 1246.0
60088 17 11259 12892 0.0 180.0 1246.0
60089 17 11259 13796 28.0 214.0 1468.0
60090 17 11259 13796 18.0 204.0 1468.0
60091 17 11259 13891 40.0 179.0 1200.0
60092 17 11259 14679 100.0 177.0 1182.0
60093 17 11259 14679 47.0 170.0 1182.0
60094 17 11259 14679 10000 10000 1182.0
60095 17 11259 14679 44.0 172.0 1182.0
60096 17 11259 14771 126.0 208.0 1476.0
60097 17 11259 14771 1.0 213.0 1476.0
60098 17 11259 14831 96.0 208.0 1450.0
60099 17 11259 14831 10000 10000 1450.0
60100 17 11259 14893 77.0 214.0 1442.0
60101 17 11259 14908 8.0 183.0 1216.0
60102 17 11292 10800 7.0 129.0 850.0
60103 17 11292 10800 0.0 130.0 850.0
60104 17 11292 12892 3.0 125.0 862.0
60105 17 11292 12892 0.0 124.0 862.0
60106 17 11292 12892 0.0 118.0 862.0
60107 17 11292 12892 0.0 126.0 862.0
60108 17 11292 12892 1.0 129.0 862.0
60109 17 11292 12892 0.0 122.0 862.0
60110 17 11292 12892 0.0 121.0 862.0
60111 17 11292 12892 1.0 125.0 862.0
60112 17 11292 13796 65.0 127.0 957.0
60113 17 11292 13796 0.0 128.0 957.0
60114 17 11292 13796 0.0 128.0 957.0
60115 17 11292 13796 0.0 127.0 957.0
60116 17 11292 13796 0.0 127.0 957.0
60117 17 11292 13891 0.0 118.0 819.0
60118 17 11292 13891 0.0 111.0 819.0
60119 17 11292 14679 5.0 124.0 853.0
60120 17 11292 14679 0.0 120.0 853.0
60121 17 11292 14679 36.0 120.0 853.0
60122 17 11292 14679 1.0 121.0 853.0
60123 17 11292 14679 90.0 124.0 853.0
60124 17 11292 14679 7.0 118.0 853.0
60125 17 11292 14771 29.0 139.0 967.0
60126 17 11292 14771 52.0 132.0 967.0
60127 17 11292 14771 0.0 139.0 967.0
60128 17 11292 14771 0.0 129.0 967.0
60129 17 11292 14771 99.0 129.0 967.0
60130 17 11292 14831 0.0 127.0 948.0
