source target weight
582 596 1.96
583 242 0.64
583 613 1.58
583 479 1.39
584 432 1.33
584 242 1.71
584 199 1.12
585 46 0.67
585 239 2.98
585 537 2.94
586 105 0.77
586 562 0.69
586 52 1.13
587 288 1.12
587 642 1.3
587 158 1.51
588 447 0.82
588 330 0.67
588 355 0.97
589 135 1.58
589 678 1.18
589 190 0.47
590 188 0.65
590 323 0.44
590 574 0.96
591 364 0.6
591 260 0.72
591 563 1.4
592 617 0.99
592 404 1.02
592 148 1.43
593 649 1.13
593 647 0.54
593 490 2.22
594 303 1.32
594 301 0.57
594 429 1.09
595 193 0.52
595 237 0.95
595 233 2.2
596 681 0.64
596 629 1.69
596 553 0.56
597 232 1.32
597 235 0.6
597 661 0.47
598 431 0.93
598 151 1.12
598 610 0.76
599 340 1.71
599 11 0.44
599 146 1.04
600 406 1.25
600 500 0.65
600 333 1.23
601 102 2.99
601 362 0.28
601 543 0.76
602 471 0.92
602 423 0.8
602 171 0.45
603 249 1.56
603 61 1.2
603 152 1.36
604 432 2.43
604 202 0.68
604 119 0.79
605 148 0.9
605 33 1.76
605 202 1.18
606 265 1.39
606 448 1.11
606 297 0.68
607 453 1.09
607 639 0.52
607 166 1.44
608 402 1.0
608 204 0.47
608 282 0.73
609 414 0.86
609 499 0.8
609 630 0.72
610 577 2.14
610 645 1.81
610 510 0.66
611 103 1.62
611 493 2.68
611 313 0.79
612 159 1.29
612 161 0.88
612 379 2.08
613 354 1.41
613 652 1.82
613 583 0.55
614 329 1.61
614 462 0.83
614 430 1.23
615 680 0.77
615 264 0.79
615 642 1.91
616 362 1.5
616 33 0.77
616 77 0.44
617 600 0.91
617 579 0.94
617 260 0.87
618 672 0.52
618 63 1.57
618 42 0.7
619 52 0.91
619 602 0.46
619 543 0.77
620 580 1.91
620 425 0.8
620 545 0.64
621 559 0.98
621 471 1.17
621 104 0.64
622 436 2.83
622 400 0.58
622 93 1.0
623 458 1.45
623 412 2.35
623 215 1.76
624 478 1.32
624 597 0.88
624 99 1.24
625 415 1.84
625 235 0.51
625 85 0.79
626 455 3.1
626 49 0.77
626 572 1.13
627 570 1.33
627 269 1.13
627 192 1.62
628 134 0.73
628 259 1.7
628 362 1.31
629 150 0.91
629 266 1.09
629 564 0.76
630 558 0.86
630 125 1.23
630 700 0.44
631 439 2.06
631 352 0.37
631 443 0.82
632 163 0.47
632 134 0.42
632 46 0.99
633 252 1.07
633 330 0.79
633 446 0.57
634 612 2.57
634 323 0.96
634 523 1.05
635 426 1.01
635 144 1.26
635 37 0.66
636 268 2.34
636 63 1.02
636 574 0.41
637 671 0.9
637 658 0.71
637 333 1.1
638 673 0.41
638 541 1.05
638 216 1.52
639 180 0.39
639 439 0.5
639 664 0.62
640 313 0.61
640 496 0.94
640 477 0.44
641 634 1.24
641 670 0.84
641 681 0.46
642 305 0.51
642 204 2.45
642 627 1.77
643 240 0.85
643 462 0.96
643 20 1.04
644 522 1.97
644 454 0.65
644 462 1.23
645 588 0.6
645 304 1.11
645 44 1.28
646 131 0.55
646 526 0.61
646 215 0.44
647 356 0.9
647 289 0.54
647 394 0.63
648 681 1.29
648 437 1.25
648 408 0.88
649 194 0.79
649 186 0.95
649 342 0.5
650 86 1.92
650 114 0.6
650 4 1.46
651 13 0.48
651 424 0.59
651 138 2.28
652 619 1.22
652 195 0.89
652 88 1.41
653 536 0.59
653 166 0.64
653 532 0.88
654 543 0.97
654 691 2.03
654 685 1.51
655 208 1.48
655 425 0.88
655 561 0.99
656 692 0.86
656 382 0.45
656 229 1.01
657 633 1.52
657 144 0.79
657 168 1.0
658 480 0.74
658 66 1.53
658 615 1.06
659 27 0.93
659 658 0.89
659 165 1.35
660 464 1.0
660 271 0.93
660 375 2.12
661 280 0.79
661 8 0.66
661 496 0.79
662 519 0.73
662 619 0.37
662 140 1.48
663 212 0.76
663 423 0.39
663 657 1.29
664 145 0.58
664 383 1.36
664 491 0.63
665 576 0.58
665 2 0.52
665 465 1.1
666 184 1.09
666 362 1.2
666 232 0.62
667 319 1.03
667 4 1.2
667 38 0.7
668 205 1.83
668 655 0.85
668 667 0.68
669 607 1.09
669 565 2.08
669 639 1.05
670 202 1.58
670 509 1.61
670 471 0.58
671 295 0.69
671 517 1.4
671 651 1.02
672 322 1.14
672 681 0.99
672 132 0.84
673 282 2.15
673 233 1.05
673 210 0.99
674 609 0.5
674 33 1.15
674 429 0.79
675 350 0.86
675 386 1.14
675 210 0.6
676 401 1.04
676 276 1.04
676 221 0.8
677 141 0.74
677 305 0.57
677 404 1.0
678 354 1.09
678 393 2.28
678 541 0.44
679 57 0.95
679 528 0.59
679 600 0.83
680 355 0.83
680 107 0.94
680 328 2.46
681 76 1.46
681 246 0.7
681 160 0.56
682 257 1.53
682 468 0.89
682 681 1.14
683 95 1.57
683 110 0.3
683 575 1.66
684 24 1.43
684 687 0.66
684 240 1.56
685 248 0.86
685 231 0.39
685 108 0.42
686 108 1.07
686 536 1.23
686 448 0.76
687 236 2.21
687 59 1.38
687 469 1.02
688 410 1.14
688 296 0.97
688 99 0.92
689 70 0.94
689 409 1.01
689 203 1.01
690 160 0.76
690 593 0.71
690 235 0.74
691 600 1.78
691 141 0.84
691 135 1.22
692 212 0.85
692 689 1.34
692 352 1.75
693 391 1.69
693 382 0.56
693 469 0.65
694 511 0.59
694 297 2.13
694 447 0.96
695 275 0.67
695 382 1.07
695 322 1.55
696 131 0.68
696 654 0.46
696 511 0.43
697 38 1.03
697 568 0.58
697 326 2.09
698 437 0.69
698 511 0.94
698 669 0.76
699 653 2.48
699 240 0.48
699 367 0.56
