source target weight
582 61 0.91
583 142 0.93
583 464 1.68
583 466 0.5
584 450 0.8
584 503 1.82
584 392 0.85
585 479 0.79
585 424 1.79
585 117 0.84
586 56 0.48
586 55 1.05
586 91 1.32
587 15 1.21
587 534 0.74
587 281 0.84
588 599 1.78
588 29 1.83
588 312 0.4
589 598 1.17
589 262 1.41
589 478 1.39
590 351 2.35
590 22 0.78
590 789 1.59
591 420 1.3
591 147 1.14
591 113 0.5
592 1 1.29
592 96 0.62
592 646 2.41
593 308 0.54
593 294 1.12
593 142 1.12
594 772 0.94
594 241 1.13
594 285 1.31
595 260 2.98
595 173 0.68
595 563 1.04
596 97 0.84
596 419 0.97
596 566 0.73
597 542 0.91
597 1 2.1
597 154 0.86
598 633 0.83
598 734 0.52
598 490 0.64
599 133 0.83
599 669 1.34
599 235 3.06
600 493 0.36
600 100 0.89
600 638 1.1
601 321 0.82
601 712 0.97
601 532 0.82
602 668 2.45
602 62 0.35
602 460 1.09
603 717 1.11
603 286 0.83
603 237 0.99
604 691 1.32
604 246 0.72
604 385 1.17
605 709 1.05
605 382 0.98
605 495 0.77
606 184 3.76
606 264 0.93
606 537 0.52
607 230 0.57
607 573 0.41
607 594 2.21
608 503 0.57
608 402 1.19
608 554 1.34
609 235 0.56
609 708 0.53
609 65 0.65
610 502 1.37
610 402 0.45
610 417 0.22
611 459 0.98
611 702 0.89
611 741 1.48
612 361 1.23
612 723 0.95
612 23 0.8
613 687 3.22
613 796 1.58
613 283 0.44
614 336 2.03
614 53 1.61
614 676 1.17
615 681 0.61
615 51 1.41
615 486 1.11
616 715 1.66
616 692 1.85
616 385 0.93
617 74 0.78
617 16 1.47
617 736 1.55
618 485 1.03
618 145 0.85
618 387 1.64
619 506 0.85
619 254 1.86
619 480 0.73
620 257 0.39
620 681 1.06
620 506 1.86
621 233 0.59
621 685 1.51
621 695 1.03
622 768 0.3
622 621 0.69
622 341 0.73
623 366 1.19
623 354 3.31
623 568 1.05
624 329 0.71
624 101 0.43
624 599 1.24
625 590 0.69
625 763 1.53
625 446 1.31
626 237 1.16
626 604 1.46
626 302 1.49
627 631 2.17
627 254 0.97
627 387 1.69
628 678 1.52
628 741 2.35
628 371 1.57
629 434 1.62
629 354 3.68
629 797 1.16
630 551 1.41
630 434 1.17
630 768 2.12
631 125 0.69
631 73 0.37
631 276 1.06
632 277 0.7
632 19 1.31
632 353 1.6
633 9 0.87
633 515 0.76
633 36 0.43
634 31 1.56
634 413 0.95
634 455 1.84
635 613 1.56
635 763 1.57
635 389 0.97
636 264 0.8
636 438 1.0
636 305 1.26
637 651 1.14
637 638 0.61
637 248 1.31
638 787 1.24
638 55 0.72
638 688 0.24
639 526 1.09
639 364 0.67
639 240 0.86
640 389 2.32
640 397 1.31
640 492 0.49
641 129 0.57
641 668 1.93
641 57 0.97
642 513 1.66
642 559 0.55
642 147 0.76
643 585 0.58
643 567 2.2
643 27 1.56
644 542 1.3
644 176 0.6
644 711 0.84
645 360 1.61
645 153 0.26
645 522 1.24
646 108 0.72
646 715 0.9
646 45 3.02
647 100 0.85
647 456 1.09
647 540 1.48
648 581 0.97
648 313 0.43
648 339 0.91
649 490 0.77
649 390 1.0
649 296 0.93
650 296 1.09
650 606 0.91
650 795 2.38
651 189 0.68
651 479 0.87
651 590 1.05
652 436 1.96
652 526 0.96
652 284 1.45
653 306 0.57
653 603 1.88
653 104 1.25
654 140 1.24
654 223 0.36
654 12 1.18
655 438 3.25
655 603 0.87
655 333 0.8
656 691 1.94
656 448 0.71
656 555 0.69
657 223 0.99
657 578 0.53
657 605 0.67
658 457 0.72
658 382 1.13
658 775 1.57
659 430 1.46
659 27 0.86
659 336 0.87
660 629 2.29
660 591 1.36
660 778 1.13
661 655 1.97
661 630 0.63
661 451 0.83
662 560 1.69
662 791 1.29
662 618 0.84
663 396 1.77
663 603 0.47
663 733 0.56
664 82 0.95
664 652 0.86
664 48 1.82
665 101 0.87
665 317 0.85
665 796 1.72
666 506 2.48
666 129 3.16
666 13 0.49
667 382 1.28
667 614 1.08
667 450 0.75
668 459 0.5
668 106 2.05
668 56 1.26
669 796 1.25
669 8 0.99
669 456 0.33
670 590 1.01
670 111 0.48
670 244 0.4
671 749 0.59
671 65 0.69
671 181 1.38
672 647 1.35
672 254 0.36
672 599 0.96
673 29 0.56
673 657 2.23
673 356 0.68
674 497 1.55
674 702 0.68
674 273 1.2
675 48 2.29
675 615 2.49
675 147 1.61
676 22 0.68
676 575 0.49
676 220 1.63
677 439 1.6
677 698 1.55
677 111 0.85
678 617 0.84
678 195 1.29
678 738 0.87
679 40 0.56
679 232 1.31
679 83 1.07
680 189 1.49
680 156 1.75
680 505 0.65
681 386 0.57
681 286 1.23
681 11 0.92
682 8 0.57
682 379 1.75
682 531 0.93
683 126 1.64
683 32 1.93
683 106 1.22
684 207 1.51
684 538 1.21
684 282 1.6
685 295 1.43
685 407 0.8
685 581 2.57
686 678 1.67
686 617 1.21
686 150 1.32
687 405 1.65
687 457 0.99
687 773 0.71
688 94 2.05
688 762 1.02
688 693 0.38
689 200 1.7
689 737 1.25
689 323 1.1
690 697 1.06
690 309 0.95
690 664 0.7
691 500 0.9
691 87 2.08
691 595 0.88
692 381 2.21
692 148 1.21
692 555 0.77
693 497 1.96
693 423 0.91
693 773 1.29
694 445 0.89
694 588 0.56
694 97 1.46
695 770 1.37
695 467 1.44
695 235 2.1
696 363 0.83
696 369 1.32
696 513 1.22
697 335 1.06
697 99 1.34
697 701 1.2
698 79 1.94
698 711 0.66
698 90 0.84
699 292 0.95
699 723 0.9
699 488 1.94
700 579 1.48
700 126 1.86
700 767 1.23
701 303 0.86
701 401 0.28
701 735 0.98
702 662 0.75
702 456 0.71
702 232 0.89
703 738 1.34
703 784 1.57
703 527 1.6
704 465 0.89
704 502 1.79
704 695 1.72
705 624 0.45
705 413 0.4
705 246 1.66
706 495 1.0
706 110 0.59
706 209 0.35
707 261 0.59
707 289 0.46
707 196 0.59
708 351 0.44
708 544 1.38
708 412 1.29
709 213 0.93
709 648 0.79
709 128 1.06
710 115 0.97
710 533 1.18
710 159 1.12
711 597 0.84
711 368 0.92
711 772 0.45
712 418 2.28
712 698 0.83
712 516 1.09
713 237 1.86
713 769 1.6
713 533 1.31
714 472 2.06
714 27 0.49
714 236 0.51
715 656 1.16
715 612 0.39
715 229 0.77
716 675 0.69
716 61 0.43
716 472 1.83
717 308 2.13
717 445 0.8
717 401 2.47
718 227 0.71
718 50 0.81
718 560 1.82
719 246 1.22
719 604 1.67
719 734 1.66
720 139 0.48
720 511 1.22
720 521 0.49
721 292 3.01
721 231 0.87
721 42 0.83
722 107 0.57
722 258 1.83
722 582 1.71
723 219 1.7
723 103 0.65
723 782 0.56
724 429 0.71
724 370 1.07
724 298 1.03
725 584 2.54
725 669 0.81
725 54 1.03
726 422 1.44
726 329 0.79
726 456 0.92
727 711 0.63
727 40 3.78
727 354 0.73
728 673 1.53
728 636 0.85
728 306 1.73
729 32 0.9
729 292 1.18
729 64 1.53
730 19 2.2
730 654 1.62
730 790 0.6
731 649 0.79
731 156 0.75
731 120 0.82
732 331 1.58
732 719 1.4
732 750 1.05
733 383 0.95
733 604 0.76
733 645 1.23
734 355 0.9
734 118 1.07
734 303 1.67
735 16 1.11
735 49 0.69
735 167 2.01
736 507 0.85
736 607 0.65
736 513 0.44
737 358 0.84
737 719 1.37
737 188 0.82
738 261 0.59
738 150 1.85
738 84 0.93
739 718 2.68
739 1 2.44
739 762 1.07
740 516 1.67
740 185 1.15
740 355 0.92
741 20 0.85
741 591 0.83
741 380 0.96
742 327 1.54
742 105 0.62
742 55 0.75
743 293 0.6
743 79 0.25
743 323 1.24
744 761 1.62
744 462 2.2
744 663 1.33
745 79 1.04
745 753 1.65
745 610 1.39
746 37 0.81
746 574 1.46
746 473 2.97
747 503 0.64
747 137 1.58
747 240 1.45
748 123 0.6
748 449 2.64
748 681 1.73
749 477 0.54
749 24 1.44
749 591 1.52
750 532 0.55
750 359 0.48
750 683 0.64
751 3 0.88
751 572 0.8
751 697 1.28
752 431 1.72
752 563 0.6
752 510 0.83
753 90 0.61
753 314 0.73
753 540 0.39
754 413 0.69
754 794 0.79
754 766 0.7
755 527 2.21
755 400 1.33
755 633 0.44
756 572 1.28
756 324 0.51
756 137 1.23
757 573 0.97
757 417 0.85
757 617 1.32
758 64 1.53
758 244 0.38
758 205 0.63
759 149 2.03
759 177 1.24
759 75 1.46
760 617 0.83
760 587 0.56
760 679 1.1
761 603 0.66
761 609 1.4
761 64 0.65
762 571 0.28
762 453 0.44
762 359 1.6
763 582 1.78
763 655 0.66
763 302 1.07
764 300 1.62
764 303 0.89
764 317 0.96
765 77 1.07
765 285 0.99
765 424 0.65
766 79 1.31
766 307 0.55
766 365 0.63
767 360 0.68
767 728 1.59
767 695 0.68
768 550 0.85
768 487 1.3
768 251 0.6
769 157 0.85
769 682 1.74
769 768 0.92
770 644 1.46
770 50 2.64
770 578 1.48
771 426 1.53
771 629 1.7
771 594 0.52
772 105 1.38
772 1 0.87
772 68 0.5
773 511 1.02
773 745 1.47
773 516 2.46
774 555 0.64
774 323 0.58
774 388 0.7
775 736 0.71
775 457 0.98
775 346 1.65
776 172 0.57
776 692 1.5
776 525 1.04
777 646 1.0
777 174 0.57
777 70 1.14
778 519 1.4
778 276 0.45
778 119 1.07
779 789 0.71
779 242 1.66
779 344 0.86
780 657 1.02
780 333 1.38
780 60 2.67
781 781 2.78
781 543 0.92
781 32 0.69
782 756 0.45
782 53 0.63
782 40 1.95
783 717 0.56
783 118 1.36
783 24 0.66
784 732 1.94
784 574 0.69
784 175 1.41
785 712 1.15
785 532 0.57
785 341 1.02
786 325 1.0
786 244 0.36
786 131 1.76
787 365 2.04
787 516 1.15
787 736 1.11
788 769 1.29
788 633 0.84
788 305 0.62
789 532 1.25
789 696 0.84
789 615 0.69
790 651 0.59
790 217 1.14
790 68 0.91
791 509 1.46
791 447 1.02
791 765 0.3
792 396 2.21
792 622 0.3
792 305 0.43
793 20 1.37
793 745 0.86
793 163 1.28
794 464 1.89
794 182 0.46
794 589 0.46
795 322 0.7
795 49 1.77
795 677 1.0
796 341 1.3
796 257 1.0
796 188 1.54
797 119 2.46
797 186 0.84
797 116 1.69
798 767 1.43
798 183 0.54
798 331 0.64
799 309 1.05
799 528 0.36
799 604 0.54
