source target weight
582 652 1.61
583 620 0.94
583 751 1.21
583 13 0.76
584 654 0.7
584 129 2.63
584 709 1.95
585 84 1.22
585 678 0.46
585 57 1.59
586 654 1.71
586 67 0.91
586 280 0.81
587 401 1.17
587 155 1.93
587 249 1.07
588 408 0.78
588 632 0.64
588 8 2.08
589 594 1.07
589 861 0.96
589 36 0.47
590 821 0.48
590 692 1.14
590 298 1.04
591 320 1.25
591 565 1.84
591 371 1.26
592 648 0.78
592 462 3.5
592 71 1.42
593 156 3.01
593 95 0.77
593 678 0.71
594 367 1.69
594 892 0.55
594 563 2.53
595 253 1.04
595 607 1.77
595 230 1.0
596 694 1.59
596 330 0.67
596 637 1.21
597 891 0.24
597 413 0.63
597 503 0.69
598 629 0.87
598 849 1.82
598 371 0.94
599 565 1.73
599 507 2.98
599 3 0.79
600 452 0.8
600 551 0.96
600 87 0.76
601 526 2.56
601 751 0.74
601 515 0.44
602 295 0.75
602 752 1.48
602 432 1.16
603 778 0.62
603 5 1.6
603 138 1.97
604 625 0.4
604 209 0.69
604 738 1.37
605 467 0.76
605 229 0.67
605 578 0.63
606 353 1.31
606 893 0.43
606 634 1.94
607 240 2.01
607 613 0.41
607 155 2.15
608 776 0.68
608 719 1.06
608 360 1.61
609 721 0.35
609 783 1.94
609 647 0.41
610 434 1.07
610 879 0.74
610 816 1.68
611 795 1.9
611 353 1.45
611 782 0.8
612 133 0.84
612 220 1.79
612 410 1.48
613 99 0.5
613 86 1.65
613 786 0.49
614 653 0.69
614 540 1.21
614 86 1.0
615 662 1.77
615 29 1.63
615 482 0.9
616 764 1.8
616 377 0.9
616 665 1.68
617 878 0.82
617 498 0.81
617 798 0.78
618 268 0.26
618 103 0.64
618 484 0.74
619 532 1.21
619 687 1.52
619 358 1.3
620 228 1.85
620 656 4.14
620 841 0.23
621 776 1.33
621 310 0.53
621 641 0.74
622 457 1.35
622 266 1.09
622 528 1.03
623 376 0.84
623 882 1.25
623 8 0.48
624 204 0.55
624 653 1.53
624 509 0.59
625 787 2.47
625 339 1.0
625 709 1.07
626 547 0.65
626 82 0.72
626 128 1.04
627 645 2.09
627 616 0.55
627 871 1.99
628 397 1.41
628 471 1.16
628 230 1.29
629 270 0.76
629 147 0.9
629 681 1.49
630 744 0.69
630 817 1.42
630 236 1.17
631 887 0.9
631 284 1.12
631 16 0.79
632 555 0.81
632 656 0.99
632 11 0.25
633 756 1.94
633 595 0.78
633 561 1.99
634 66 1.86
634 531 0.27
634 171 0.84
635 625 0.88
635 75 0.8
635 811 1.12
636 710 0.69
636 897 1.65
636 243 1.12
637 823 0.45
637 4 0.59
637 715 0.92
638 817 0.83
638 323 1.03
638 361 0.95
639 429 0.81
639 297 0.95
639 540 1.19
640 866 0.69
640 796 1.53
640 246 0.9
641 481 0.53
641 390 2.51
641 442 0.94
642 773 1.4
642 811 2.09
642 577 1.52
643 108 0.98
643 73 0.79
643 846 1.34
644 625 1.67
644 434 0.42
644 719 1.31
645 482 0.65
645 836 0.71
645 891 1.19
646 743 0.98
646 241 3.32
646 486 0.42
647 459 0.84
647 307 0.61
647 186 1.47
648 2 1.37
648 27 0.21
648 815 1.64
649 359 0.44
649 888 0.6
649 285 3.56
650 187 1.39
650 879 1.71
650 298 0.36
651 733 1.35
651 2 1.67
651 812 0.85
652 147 1.62
652 341 3.24
652 245 0.87
653 303 0.77
653 638 0.4
653 847 0.69
654 553 0.43
654 633 1.01
654 326 0.65
655 343 0.41
655 896 0.61
655 694 1.03
656 824 0.86
656 68 0.68
656 48 1.8
657 899 1.75
657 515 1.34
657 255 0.99
658 815 0.69
658 747 1.55
658 760 0.38
659 5 0.29
659 512 0.92
659 14 0.72
660 84 0.96
660 301 2.05
660 605 1.15
661 308 0.91
661 718 0.72
661 341 0.45
662 701 1.04
662 727 1.4
662 818 1.42
663 840 0.73
663 51 0.38
663 550 1.79
664 620 0.51
664 587 1.26
664 368 0.88
665 398 2.98
665 31 0.94
665 611 1.35
666 780 0.47
666 389 1.28
666 173 0.81
667 531 0.9
667 43 0.67
667 180 0.58
668 894 0.85
668 859 1.21
668 721 0.64
669 690 1.58
669 112 0.75
669 743 2.7
670 202 1.73
670 443 0.64
670 455 0.78
671 703 0.77
671 540 1.27
671 542 0.19
672 420 0.8
672 559 1.45
672 74 0.77
673 32 0.99
673 208 0.75
673 691 0.41
674 289 0.83
674 719 3.17
674 768 1.23
675 131 1.42
675 146 0.68
675 92 2.98
676 346 2.85
676 761 1.03
676 39 2.8
677 112 1.2
677 727 0.78
677 719 0.75
678 400 1.32
678 703 1.09
678 775 2.02
679 479 1.3
679 169 0.64
679 114 0.67
680 869 0.86
680 710 1.48
680 30 0.43
681 454 1.03
681 640 1.43
681 176 0.89
682 561 1.01
682 31 1.12
682 116 1.51
683 369 1.58
683 875 1.29
683 162 0.78
684 430 0.71
684 406 0.98
684 813 0.93
685 192 1.48
685 552 1.28
685 389 1.2
686 738 1.26
686 138 1.8
686 387 0.84
687 165 0.65
687 254 0.5
687 22 1.37
688 726 0.63
688 277 0.87
688 195 2.7
689 339 0.39
689 182 1.35
689 185 0.51
690 406 1.69
690 449 0.51
690 299 0.71
691 857 1.71
691 202 2.48
691 516 0.79
692 387 0.58
692 138 1.7
692 614 0.96
693 350 0.62
693 420 1.26
693 644 1.33
694 263 1.77
694 432 0.87
694 184 1.14
695 795 0.59
695 354 0.95
695 796 1.42
696 785 0.93
696 624 1.37
696 554 1.15
697 321 0.83
697 45 0.74
697 849 0.79
698 190 1.31
698 621 0.32
698 508 1.22
699 74 0.76
699 798 1.2
699 404 1.21
700 686 0.98
700 34 0.61
700 530 2.32
701 482 1.15
701 547 1.87
701 108 0.88
702 451 1.76
702 843 0.88
702 165 1.32
703 78 0.62
703 485 1.69
703 443 0.99
704 205 0.19
704 490 1.59
704 516 1.71
705 108 1.03
705 118 3.1
705 722 1.68
706 530 0.52
706 815 1.32
706 59 0.96
707 637 0.19
707 43 1.07
707 146 1.2
708 96 0.93
708 532 0.75
708 537 1.15
709 745 1.03
709 127 0.6
709 445 0.84
710 664 0.89
710 367 0.66
710 860 1.61
711 277 1.28
711 547 0.73
711 831 0.41
712 570 2.05
712 82 0.37
712 485 0.63
713 395 1.6
713 156 1.39
713 101 0.56
714 519 1.44
714 338 0.76
714 589 1.19
715 809 0.83
715 768 0.81
715 44 1.13
716 855 0.92
716 186 1.79
716 688 1.65
717 785 1.33
717 821 1.36
717 694 0.83
718 139 0.74
718 383 0.64
718 536 1.2
719 643 1.08
719 374 0.47
719 336 0.99
720 652 1.52
720 756 0.9
720 595 0.56
721 652 5.37
721 722 1.32
721 472 1.36
722 868 4.86
722 388 0.28
722 775 0.65
723 889 0.84
723 641 1.24
723 484 2.27
724 639 1.0
724 694 0.5
724 521 0.8
725 268 0.72
725 437 1.04
725 491 0.92
726 510 0.9
726 381 1.4
726 603 0.81
727 56 0.41
727 46 1.12
727 426 1.02
728 657 0.94
728 775 1.0
728 482 1.18
729 213 1.27
729 616 2.44
729 619 0.38
730 785 0.62
730 226 0.98
730 83 0.9
731 547 1.61
731 364 1.0
731 893 1.35
732 560 0.91
732 317 0.74
732 730 1.19
733 22 1.57
733 636 2.32
733 670 0.7
734 765 1.61
734 651 0.6
734 524 0.9
735 240 1.16
735 9 0.63
735 383 0.74
736 86 0.95
736 348 0.82
736 325 1.23
737 438 1.32
737 340 0.76
737 328 0.62
738 87 1.78
738 402 0.64
738 558 1.18
739 645 1.9
739 707 0.92
739 555 0.55
740 61 0.53
740 20 1.27
740 125 0.69
741 551 1.06
741 470 0.76
741 121 0.67
742 555 0.67
742 709 2.42
742 459 1.72
743 543 0.78
743 164 1.47
743 427 0.57
744 559 1.29
744 293 0.73
744 70 1.49
745 361 3.4
745 851 1.33
745 607 0.78
746 37 1.23
746 153 0.82
746 422 0.82
747 806 0.88
747 213 1.71
747 735 1.0
748 177 1.53
748 581 1.43
748 96 0.56
749 679 0.65
749 46 1.15
749 456 0.4
750 401 1.87
750 516 0.52
750 59 0.51
751 81 1.25
751 250 0.32
751 357 2.3
752 740 1.63
752 362 0.78
752 838 0.48
753 578 1.27
753 636 0.89
753 805 2.36
754 889 0.95
754 399 1.18
754 783 0.71
755 597 0.94
755 740 0.43
755 213 1.15
756 187 1.38
756 456 0.9
756 90 0.59
757 82 1.39
757 409 0.81
757 180 0.49
758 3 1.14
758 311 0.76
758 60 1.37
759 496 1.28
759 394 2.03
759 130 0.71
760 129 0.88
760 110 0.65
760 711 1.58
761 767 1.85
761 647 0.55
761 608 0.83
762 734 1.3
762 587 0.76
762 181 0.54
763 572 0.68
763 660 0.91
763 284 1.22
764 603 0.59
764 308 0.71
764 142 1.31
765 553 0.58
765 873 1.6
765 412 0.64
766 456 0.7
766 561 0.54
766 661 1.44
767 628 0.64
767 834 1.27
767 577 2.19
768 843 0.38
768 183 1.29
768 883 0.54
769 451 0.81
769 108 1.54
769 574 0.53
770 774 0.71
770 390 1.88
770 736 0.69
771 225 1.42
771 814 0.77
771 787 0.72
772 214 0.97
772 58 1.47
772 41 0.62
773 283 1.16
773 479 1.91
773 144 0.86
774 190 0.73
774 335 0.6
774 325 0.85
775 517 1.03
775 735 1.05
775 506 0.81
776 499 0.64
776 21 1.6
776 285 0.55
777 500 0.14
777 811 1.18
777 433 1.28
778 168 1.41
778 154 1.25
778 478 0.99
779 383 2.79
779 369 0.59
779 875 1.33
780 867 1.69
780 820 0.86
780 547 1.06
781 712 0.6
781 703 1.02
781 591 1.28
782 8 0.54
782 686 0.9
782 591 0.7
783 266 1.32
783 660 1.62
783 18 0.45
784 891 1.4
784 352 0.37
784 23 1.03
785 824 1.61
785 196 2.42
785 853 0.59
786 256 0.86
786 858 2.45
786 504 1.24
787 233 0.55
787 196 0.83
787 682 1.18
788 698 0.59
788 63 1.23
788 44 1.05
789 624 0.94
789 486 1.14
789 856 0.84
790 629 1.2
790 601 1.81
790 474 1.31
791 275 1.77
791 156 1.64
791 225 0.57
792 188 1.32
792 796 0.96
792 96 1.68
793 351 1.16
793 468 1.42
793 448 0.71
794 266 1.22
794 196 0.67
794 676 0.68
795 836 0.82
795 736 1.21
795 835 1.12
796 353 0.77
796 404 1.58
796 381 0.66
797 716 1.44
797 428 1.1
797 5 1.55
798 766 0.92
798 281 1.09
798 586 0.61
799 441 1.24
799 865 0.93
799 472 0.78
800 510 0.53
800 682 2.2
800 741 0.97
801 712 1.99
801 798 0.72
801 12 1.1
802 269 1.38
802 785 0.87
802 500 0.67
803 516 1.6
803 298 0.34
803 178 1.92
804 484 0.6
804 139 1.72
804 300 0.57
805 607 1.01
805 78 0.87
805 793 1.31
806 337 1.16
806 771 0.75
806 722 0.76
807 99 1.18
807 133 1.37
807 730 0.87
808 96 0.84
808 736 1.03
808 651 1.04
809 189 2.01
809 475 1.85
809 474 0.72
810 745 0.75
810 112 0.83
810 446 0.95
811 243 0.69
811 133 2.72
811 751 0.89
812 77 0.64
812 649 0.62
812 649 0.89
813 57 1.1
813 533 1.63
813 643 1.78
814 591 1.96
814 900 1.38
814 34 0.82
815 870 1.47
815 102 2.39
815 469 1.08
816 314 1.02
816 719 2.24
816 519 0.72
817 418 0.59
817 203 1.13
817 479 1.46
818 53 0.84
818 353 0.82
818 443 1.26
819 199 1.12
819 502 1.16
819 724 0.99
820 167 0.87
820 273 1.69
820 842 2.08
821 313 0.82
821 18 1.42
821 190 0.42
822 283 0.39
822 604 1.08
822 539 1.08
823 788 1.36
823 266 0.56
823 795 0.65
824 695 0.93
824 437 0.47
824 610 0.91
825 501 1.18
825 243 1.11
825 327 1.28
826 758 0.88
826 441 0.5
826 89 1.46
827 378 1.29
827 233 1.36
827 113 2.49
828 837 0.96
828 871 1.64
828 92 1.5
829 440 1.97
829 520 0.93
829 695 0.72
830 785 1.11
830 133 0.77
830 306 0.42
831 223 0.8
831 185 0.71
831 526 0.85
832 73 1.46
832 488 0.44
832 444 1.08
833 407 2.36
833 673 1.34
833 719 0.8
834 184 0.97
834 164 0.63
834 846 0.24
835 352 3.45
835 462 1.05
835 194 0.67
836 695 1.38
836 181 0.42
836 434 0.44
837 142 0.9
837 490 0.83
837 641 2.05
838 716 2.46
838 21 0.7
838 787 2.07
839 686 0.66
839 472 0.85
839 874 1.78
840 633 1.28
840 824 1.07
840 256 0.51
841 541 1.26
841 34 0.83
841 791 0.69
842 117 0.51
842 821 1.81
842 662 1.38
843 808 0.8
843 569 0.43
843 598 1.62
844 166 2.76
844 300 1.82
844 598 0.45
845 462 1.16
845 211 1.55
845 126 0.57
846 558 1.66
846 857 1.36
846 281 1.58
847 818 0.49
847 732 1.01
847 96 0.73
848 336 1.42
848 310 0.96
848 55 0.9
849 251 2.47
849 842 1.72
849 621 1.48
850 573 1.4
850 56 0.53
850 882 1.04
851 518 0.47
851 725 1.59
851 489 1.06
852 301 1.68
852 22 0.66
852 99 1.08
853 250 1.45
853 512 1.23
853 95 0.75
854 570 0.95
854 739 2.59
854 883 0.73
855 782 1.85
855 43 0.84
855 176 0.67
856 872 1.82
856 643 1.56
856 531 2.08
857 584 1.44
857 424 1.08
857 9 1.3
858 493 0.49
858 280 1.2
858 55 0.98
859 693 1.45
859 489 0.94
859 871 0.99
860 684 0.93
860 705 0.39
860 301 0.97
861 458 0.78
861 273 0.99
861 241 1.09
862 322 1.85
862 884 0.69
862 220 0.85
863 824 0.65
863 483 1.5
863 504 1.16
864 469 2.22
864 162 2.02
864 578 0.65
865 383 0.64
865 387 0.53
865 102 0.39
866 495 1.19
866 868 1.44
866 19 0.55
867 52 1.28
867 645 0.76
867 876 0.5
868 540 1.12
868 813 0.7
868 533 0.93
869 263 0.55
869 504 0.92
869 758 1.08
870 38 0.85
870 3 0.47
870 463 1.4
871 772 0.76
871 476 0.52
871 14 0.63
872 478 2.75
872 272 1.24
872 533 0.72
873 101 0.51
873 309 0.59
873 900 1.89
874 275 0.84
874 138 0.82
874 10 1.8
875 621 2.12
875 863 0.49
875 460 0.77
876 75 0.97
876 153 1.59
876 677 0.81
877 783 0.44
877 409 1.52
877 679 0.56
878 354 1.07
878 597 1.12
878 718 1.65
879 561 1.44
879 138 0.81
879 885 1.49
880 57 1.59
880 180 1.13
880 20 0.35
881 85 0.83
881 179 2.25
881 582 0.47
882 575 0.61
882 604 1.28
882 352 0.97
883 56 0.52
883 843 0.61
883 745 1.98
884 268 1.49
884 879 0.36
884 632 0.64
885 896 0.31
885 898 0.61
885 342 1.98
886 44 1.01
886 458 1.98
886 103 0.99
887 409 0.62
887 470 1.23
887 540 1.42
888 702 0.98
888 19 1.0
888 678 0.93
889 419 1.27
889 844 1.57
889 685 2.1
890 168 1.38
890 780 0.52
890 5 1.15
891 367 0.39
891 517 0.43
891 47 0.99
892 782 1.35
892 111 0.58
892 468 0.37
893 466 1.29
893 581 0.39
893 207 0.55
894 132 0.75
894 777 0.92
894 751 1.45
895 800 0.62
895 281 0.93
895 53 0.78
896 415 0.63
896 768 1.91
896 36 1.48
897 886 2.45
897 41 0.68
897 74 1.95
898 652 1.43
898 446 1.42
898 642 0.88
899 558 0.77
899 863 2.65
899 578 0.91
